title,summary
참을 수 없는 존재의 가벼움,"1968년 `프라하의 봄`을 배경으로 의사 토마스와 테레사, 사비나, 프란츠 등 주요 작중인물의 사랑과 성을 극히 개인적 측면에서 다루면서, 역사 속에 던져진 인간 존재의 의미와 삶의 무상함을 되새긴 작품이다. 니체의 `영원회귀`사상에 따라 어떤 잔인함이나 아름다움도 세월이 가면 그림자로 남는다는 것을 확인하면서도, 이 `존재의 가벼움`과 반복없는 삶에 대한 항의적 태도를 나타내었다.

독특한 인물구현과 함께 작가의 사색적 관찰을 풍부하게 담은 작품으로, 각국에서 번역되고 여러 문학상을 수상하였다. 체코 작가 밀란 쿤데라의 작품으로 1984년 파리에서 체코어로 처음 출간되었다."
베어타운,"<오베라는 남자>로 전 세계를 사로잡은 감동소설의 대가 프레드릭 배크만이 모두의 가슴을 울리는 새로운 이야기 <베어타운>으로 돌아왔다. 출간 즉시 베스트셀러에 오르며 ""<오베라는 남자>를 뛰어넘었다"" ""이 시대의 디킨스다""라는 언론의 열광적인 찬사를 받은 이 작품은 이전 작품들에 웃음과 감동과는 또 다른 깊고도 뭉클한 감동과 위로를 전하는 작품이다.

공동체를 하나로 엮는 희망과 그 공동체를 갈기갈기 찢어놓는 비밀, 대의에 반하는 선택을 하는 한 개인의 용기를 통해 우리가 살아가는 세계를 적나라하게 비추며 희망을 이야기한다. 프레드릭 배크만은 이 소설로 아마존 올해의 책 Top 3, 굿리즈 올해의 소설 Top 2에 오르며 또 한번 커다란 도약을 이루어냈다.

사람들은 말한다. 베어타운은 이제 끝났다고. 해마다 점점 일자리가 사라지고, 계절마다 숲이 빈집을 집어삼킨다. 한때 잘나가던 시절의 영광도 잊혀진 지 오래, 하지만 이곳 사람들은 아침에 눈을 떴을 때 이 소리가 들리면 미소를 짓는다. 탕, 탕, 탕. 기온만큼이나 급속도로 추락하는 집값 말고는 남은 게 없어 보여도 그렇게 단 하나의 희망이 울려 퍼지는 소리를 들으며 하루를 시작하고, 또 하루를 견딘다. 탕, 탕, 탕. 3월 초의 그날 밤, 그 일이 있기 전까지는……."
정본 백석 시집,"""백석은 오랫동안 현대시사의 광상 속에 매몰되어 있다 뒤늦게 발굴된 보석 같은 시인이다. 현대시사의 광맥을 새롭게 탐색해들어가던 1980년대 초반에 비로소 온전히 채굴되기 시작한 그의 시는 지상의 진열대 위에 놓이면서 찬란한 빛깔과 광택을 지닌 보석으로 광채를 뿜기 시작했다."" - 고형진(엮은이)

1980년대 후반 연구자들에 의해 발굴된 지 이십여 년, 그사이 백석에 관련된 논문, 연구서, 단행본 등은 이미 백여 편을 넘어섰고, 그사이 시집 또한 여러 권이 간행되어 백석 시를 감상하는 데 많은 도움을 주었지만 표기가 모두 제각각이었다.

백석 시에 대한 논문을 학계 최초로 발표한 바 있는 고형진 교수가 2007년, 백석 연구 이십오 년여 만에 '정본' 백석 시집을 펴냈다. 1935년부터 1948년까지 백석이 발표한 모든 작품을 검토해 백석 시의 정본과 원본을 확립한 것. 백석 시의 감상과 분석을 어렵게 하는 평안 방언과 조어를 상세히 풀이했으며, 그가 남긴 아름다운 토속어와 방언을 최대한 살리고자 했다. 또한 정본에 덧붙여 원본도 함께 정리해 실었다.

수록된 원본은 영인본이 아닌 실제 발표된 지면의 작품들을 그대로 옮겨온 것(책의 크기에 맞춰 편집 형태만 조정했다)이다. 백석의 유일한 시집인 <사슴>은 국립중앙도서관과 고려대 도서관에 소장되어 있는 원본을 참고했다. 두 판본 가운데 맞춤법에 더 근접한 것을 원본으로 정하고, 서로 표기가 다른 부분에는 설명을 붙였다.

백석 시의 낱말풀이 또한 새롭게 정리했다. 시집을 엮은 고형진 교수를 포함, 그 동안 김명인, 이동순, 송준, 이숭원 교수 등 여러 연구자들이 백석 시의 어휘를 연구한 바 있는데, 이번에 그러한 선행 연구를 종합하고 관련 자료들을 보다 폭넓게 참고해 그 성과를 반영했다. 낱말풀이에 참고한 문헌들은 책 말미에 부기해놓았다."
철학적 시 읽기의 즐거움,"우리 시 21편을 통해 들여다보는 현대 철학의 주요 개념. 이 책은 김수영, 김춘수, 황동규, 황지우, 기형도, 최영미 등 현대 시인의 시를 통해 현대 철학의 주요 개념과 현대 철학자들이 고민했던 문제가 무엇이었는지 살핀다. 또한 들뢰즈, 푸코, 사르트르 같은 현대 철학자들의 사유가 우리 현대 시인들의 시와 어떻게 행복하게 만나는지 보여준다.

저자는 어렵게만 느껴지는 현대 철학의 주요 개념들을 조금 더 쉽게 이해할 수 있도록 '시'라는 감성적 코드를 통해 설명한다. 네그리와 박노해를 통해 '다중(Multitude)'을, 바타이유와 박정대를 통해 '에로티즘(L’Erotisme)'을 호네트와 박찬일을 통해 '인정투쟁'의 주요 개념을 이해하게 되는 것이다.

또한 개념을 쉽게 푸는 것에 그치지 않고 철학자의 주요 저서를 인용하고 그 안에 나오는 기본 개념들을 설명한다. 각 장 뒤 '더 읽어볼 책들'에서는 꼭 짚고 넘어가야 할 시집과 철학책을 소개한다."
모랫말 아이들,"이 책은 전체가 10개의 짧은 이야기로 구성되어 있다. 한국전쟁 직후인 1950년대 서울 한강변의 '모랫말'. 아직 전쟁의 상흔이 짙게 남은 그곳에서 작가의 분신으로 보이는 소년 수남이가 화자가 되어, '모랫말' 사람들의 이야기를 들려준다.

암울한 시절, 질곡의 현대사로 남겨진 그 시절에도 사람들은 존재했고, 척박한 현실에도 불구하고 그들이 일구는 삶은 여전히 따뜻했다고 지은이는 말하고 있다. 오늘을 사는 우리를 진정한 우리이게 하고, 내일을 희망할 수 있게 하는 힘은 바로 그 그늘진 세월을 꾹꾹 밟고 건너온 사람들의 이야기가 아닐까.

장황한 설명이나 감상을 배제한 간결한 서술과 사건 중심의 속도 있는 이야기 전개는 행간의 뒷이야기를 독자의 가슴에 깊이 새기게 만든다. '어른을 위한 동화'이기도 하지만 빼어난 유년기 성장소설로 읽힐 만큼 꽉 짜인 이야기의 힘과 서정의 울림이 강하다. 김세현씨의 수묵 삽화도 울림을 전하는 데 큰 몫을 하고 있다."
[세트] 날씨가 좋으면 찾아가겠어요 (드라마 방영 기념 한정판) + 사서함 110호의 우편물 - 전2권,"<사서함 110호의 우편물>
2004년 발표된 이래 수많은 독자들의 뜨거운 지지와 입소문으로 변함없이 사랑받고 있는 롱 스테디셀러 <사서함 110호의 우편물>이 13주년을 맞아 새롭게 출간되었다. ""처음 읽었을 때와 지금의 감상이 다른, 언제까지나 내 책장에 있을 책"", ""나의 연인과 같은 책"" 등 독자들의 진심 어린 찬사를 받으며 수많은 명대사 명장면을 탄생시킨 이 이야기는, 연애소설의 공식과 한계를 뛰어넘어 평생 함께할 친구 같은 작품으로 손꼽히고 있다.

30대 초중반, 어느덧 익숙해진 평범한 일상 속에서 사랑에 대한 설렘을 마음 한 자락 조용히 접어버린 이들의 이야기를 조금 느리게 그려낸 <사서함 110호의 우편물>에는 우리와 크게 다르지 않은, 적당히 외로워하며 살아가는 그들이 있다. 성숙한 어른이라는 겉보기와 달리 약점도 단점도 여전히 많은 그들에게 사랑은 흔해빠진 감정이고 때로는 부질없어서 환멸이 느껴질 때도 있다.

그럼에도 불구하고 '다시 한 번 사랑해보기로 한' 그들의 이야기를 담담하면서도 깊이 있는 문장으로 담아내어, 삶 속에서 어떤 것들은 포기할 수밖에 없는 우리를 위로해주고 있다. 독자들에 의해 <사서함 110호의 우편물> 중 가장 유명한 문장이 되어버린 ""네 사랑이 무사하기를, 내 사랑도 무사하니까""로 끊임없이 회자되는 이 작품은, 10년이 넘는 시간이 지났음에도 여전히 다양한 세대의 독자들에게 공감과 사랑을 받으며 꾸준히 읽히고 있다.

<날씨가 좋으면 찾아가겠어요>
이도우 작가의 장편소설. <잠옷을 입으렴> 이후 6년 만에 발표한 장편소설로, 시골 마을의 낡은 기와집에 자리한 작은 서점 '굿나잇책방'을 중심으로 한 용서와 치유 그리고 사랑에 대한 이야기다.

유년 시절 산에 살았던 어떤 소년, 인생 첫 단골 서점, 미로 같았던 반년간의 여름날, 새벽이 가까울 무렵 올라오는 야행성 사람들의 SNS 글 등 때로는 스쳐 간, 더 많이는 온전히 남은 삶의 여러 조각을 모아 만든 소설이라고 작가 스스로 밝힌 <날씨가 좋으면 찾아가겠어요>는 서로에게 많이 미안한 이들이 오랫동안 하지 못했던 말들을 세월이 흐른 후 비로소 용기 내어 전하는 이야기를 담았다고 한다.

""다음에 만나야지"", ""날이 좀 풀리면 얼굴 한번 보자""와 같이 그저 말로만 끝나는 순간들. 날씨가 좋아지면, 준비가 되면, 때가 되면, 성공하면…. 하지만 그날은 좀처럼 오지 않고 날씨는 계속 맑지 않을 수도 있는 것이 인생이며, 맑아도 흐려도 지금 그 사람에게 손을 내미는 용기에 대해 작가는 특유의 다정다감한 문장과 깊이 있는 시선으로 전하고 있다."
노 게임 노 라이프 1,"「언젠가 천마의 검은 토끼」로 유명해진 만화가 겸 일러스트레이터 카미야 유우의 명함에 「작가」라는 타이틀을 붙이게 만든 데뷔작이다. 단순한 일러스트레이터가 아니라 만화가로 데뷔한 만큼, 탄탄한 스토리와 예상치 못한 발상력을 보여주는 작품이다.

「배틀을 못하는 판타지 세계」에 「게임」을 합쳐 나온 작품이며, 게임을 즐기는 한국 독자의 입맛에도 딱 맞는 작품이다. 또한, 만화가 출신, 일러스트레이터 출신이라고 생각할 수 없는 감각적 문장이 독자들을 사로잡을 것이다."
황금 물고기,"2008년 노벨문학상 수상자 르 클레지오의 <황금 물고기Poisson d’or>는 프랑스 갈리마르사에서 1997년에 출간되자마자 순수문학으로서는 이례적으로 장기간 베스트셀러 1위의 자리를 차지했다. 이 작품은 예닐곱 살 때 유아 인신매매단에 납치돼 팔려간 한 소녀의 인생역정을 다루고 있다.

‘밤’이라는 뜻의 라일라라는 이름의 소녀. 예닐곱 살에 유괴당한 그녀는 랄라 아스마라는 노파의 집에서 갖은 고생을 하며 자란다. 노파의 죽음 이후 우연히 창녀의 세계에 발을 들여놓게 된다.

숱한 역경과 고난 끝에 프랑스로의 밀입국. 미국, 또 다시 프랑스로 전전하다 결국 자신의 나라 아프리카로. 그녀의 조국의 땅을 밟은 순간 본디 자기가 서 있어야 할 곳으로 돌아와 있는 자신을 발견한다."
여울물 소리,"황석영의 장편소설. 19세기 격동의 시대를 담아낸 작품으로, 그 주제의식과 소재 등은 대하소설을 써도 충분할 만큼 방대하다. 이런 방대한 작업을 단 한 권으로 집필하는 과정에서 작가는 진정한 압축의 미를 보여준다. 또한 동학, 전기수, 강담사, 작자 미상의 수많은 방각본 소설, 타령 등 다양한 소재들은 소설 곳곳에서 감초 같은 역할을 하며 독자들에게 독서의 재미를 선사한다.

이 소설의 이야기는 화자 '박연옥'의 회상으로 시작된다. 시골 양반과 기생 첩 사이의 서녀로 태어난 연옥은 이신통에 대한 연정을 한평생 마음속에 품고 원망하기보다는 그리워하며 인내하는 우리네 전통적인 여인상을 가지고 있지만, 사라진 그를 찾기 위해 직접 그의 행적을 따라 길을 나설 정도로 당찬 면모를 보여준다.

소설은 연옥의 입을 통해 모자이크 벽화처럼 이신통의 행적이 드러나는 형식으로 전개된다. 이신통은 물론 주변인들의 태생, 성격과 이들이 겪은 일을 손바닥 보듯 훤하게 꿰뚫고 있는 연옥은 사실 3인칭 전지적 작가시점에 근접한 1인칭 관찰자이다.

연옥이 찾아다니는 이신통은 서얼의 서자로 태어나 몰락한 지식인으로서 주변부를 떠돌며 전기수, 강담사, 재담꾼, 광대물주, 연희 대본가, 그리고 나중에는 천지도에 입도하여 혁명에 참가하고 스승의 사상과 행적을 기록하는 역할을 하게 되는 인물이다. 글을 읽는 솜씨가 신통방통하다 하여, 본명 '이신'이라는 이름보다 '이신통'으로 더 잘 알려지게 된 이 인물은 우리가 흔히 생각하는 영웅과는 거리가 먼 인물이다.

그러나 그의 행적을 통해, 19세기 말 격변의 시대에 엄격한 신분 제도로서 유지되던 유교적 사상을 뒤엎고 '사람이 하늘이다'라는 놀랄 만한 선언을 했던 동학(소설 안에서는 '천지도'라고 지칭한다)이라는 거스를 수 없는 시대 흐름을 스케치하면서 고통과 상처투성이의 근대를 거대한 서사 안에 녹인다."
"그해, 여름 손님 (반양장)","화이팅 어워드 수상자 안드레 애치먼의 감각적인 언어로 열일곱 살 엘리오와 스물네 살 올리버 두 남자의 사랑을 섬세하게 그려 낸 작품이다. 2007년 해외 출간 당시 람다 문학상 게이 소설 부문에서 수상하는 등 세계 언론의 극찬을 받았다. 그리고 10년 후 영화 [Call Me By Your Name]으로 재탄생, 선댄스 영화제에서 찬사를 받으며 다시금 전 세계의 이목을 끌고 있다.

피아노 연주와 책이 삶의 전부인 열일곱 소년 엘리오는 이탈리아 해안가의 별장에서 여름을 맞이한다. 부모님은 책 출간을 앞두고 원고를 손봐야 하는 젊은 학자들을 초대하는데, 그해 여름 손님은 스물넷의 미국인 철학교수 올리버다. 엘리오는 자유분방하면서도 신비한 매력으로 만나는 사람마다 매료시키는 올리버에게 첫눈에 반하면서 거침없이 빠져든다.

올리버는 엘리오가 다가갈 때마다 ""나중에!""라며 피하지만, 결국 둘은 멈출 수 없는 사랑을 나눈다. 하이든, 리스트, 바흐와 헤라클레이토스, 파울 첼란, 퍼시 셸리, 레오파르디를 넘나드는 두 사람의 의식 세계와 온전히 하나가 되고자 열망하는 몸짓이 세련되고 품위 있는 로맨스를 완성해 낸다."
도쿄 타워,"세련된 문체와 투명한 감성으로 독자들의 마음을 사로잡은 에쿠니 가오리가, 이번에는 남자 아이들의 사랑 이야기로 우리 곁에 찾아온다. 도쿄 타워가 지켜보는 장소의 이야기를 쓰고 싶었다는 작가는 특유의 섬세한 심리 묘사를 통해 도쿄에 사는 스무 살 남자 아이들의 조금 특별한 사랑을 잔잔하게 그리고 있다. 2004년 일본의 인기그룹 V6의 멤버인 오카다 준이치 주연의 영화로도 제작되었다.

여주인공 시후미는 마흔 살의 나이가 믿기지 않을 정도로, 미모와 교양이 있는 매력적인 여성이다. 시후미는 자신을 사랑하는 스무 살의 토오루가 갖고 있지 않는 많은 것들을 가지고 있다. 예를 들어, 자유와 자기 소유의 가게와 남편을.

친구의 아들이기도 한 토오루와 사랑을 나누면서 시후미가 어떤 죄책감이나 불안함도 느끼지 않는 것은, 또 큰 거부감 없이 그들의 사랑을 지켜볼 수 있는 것은, '당신과 함께라면 슬픈 일도 반짝반짝 빛난다'라고 조용히 말하는 에쿠니 가오리의 특별한 능력 때문이다.

순수하기 때문에 더 위험한 사랑. 불안하지만 한없이 평안해지는 사랑. 오직 시후미만을 위해 살아가고, 시후미를 통해 세상을 배우는 토오루의 사랑에 독자들이 빠져 들 수밖에 없는 것은, 사랑의 모습이 각기 다를지라도 사랑에 빠진 사람들이 품고 있는 절박감이나 열정을 투명하게 보여주었기 때문이다."
눈의 시,"차고 흰 공기 속에 존재하는 작은 온기를 담아낸 한겨울의 신비롭고 아름다운 시 그림책. 책장을 넘기면 흰토끼를 따라 신비로운 스노볼 속으로 빠져든다. 눈이 가득 쌓인 그곳엔 겨울의 나무들과 빨간 벤치 하나가 있다.

그리고 이어지는 장면들. 아이들이 눈사람을 만든다. 노부부가 나란히 걷는다. 뜨개질하는 손과 바늘 위로 눈이 나린다. 세찬 바람이 부는 듯 나무가 눕고 사람은 옷깃을 여미며 나아간다. 누군가 눈싸움을 한다. 눈의 온기를 품은 푸른 하늘에 작은 새들의 날갯짓이 어렴풋하다. 그리고 이 모든 일들과 이야기가 뒤섞이는 시적인 순간이 찾아온다."
오늘은 잘 모르겠어,"심보선의 세번째 시집. 첫 시집 <슬픔이 없는 십오 초>와 두번째 시집 <눈앞에 없는 사람>으로 대중과 문단의 주목을 한 번에 모아온 시인이 6년 만에 묶은 새 시집이다. 평론가의 해설을 덧붙이는 대신 시인이 선별한 에세이 「당나귀문학론」을 덧붙였다. 부록의 형태로 붙은 이 산문은 <오늘은 잘 모르겠어>을 탐닉하는 심보선의 독자들에게 독특한 재미를 더해준다.

사회학자이자 시인인 심보선은 불행한 현실을 부정하지 않으면서, 동시에 그 안에서 긍정적 결말을 끌어낼 수 있는 언어를 풀어놓는다. 끊이지 않는 삶의 슬픔과 고통, 어둠이 파노라마처럼 이어지는 가운데 심보선은 슬픔 사이 찰나의 순간, 눈앞에 없는 것들의 존재를 포착해낸다.

세상은 고통과 슬픔의 연속이지만, 그럼에도 불구하고, 아직 끝나지 않았기에 모습을 드러내지 않은 희망이 남아 있기에 삶이 그저 슬픔으로 끝나지 않도록 또 다른 가능성을 제안하는 셈이다. 새로운 희망을 상상할 수 있는 세계, 심보선이 시 언어로 지은 유예의 공간으로 독자들을 초대한다. 문학과지성 시인선 499권."
그 남자네 집,"한국 현대소설사의 거목 박완서의 열다섯 번째 장편소설이 출간됐다. 작가는 이 작품을 힘들고 지난했던 시절을 견디게 해준 '문학에 바치는 헌사'라고 말한다. 2003년 '문학과 사회'에 게재한 동명의 단편을 기초로 다시 쓴 것.

소설은 나이든 주인공이 첫사랑 '그 남자'가 살았던 돈암동 안감내를 찾아가는 것으로 시작한다. 어머니의 외가쪽 친척인 그 남자네가 내가 사는 동네의 홍예문 달린 기와집으로 이사온다. 그 남자와의 만남이 시작된 것은 그로부터 몇 해 후, 어느 겨울 저녁 퇴근하는 전차에서 우연히 마주쳐 서로 집안의 안부를 물으면서부터이다.

그후 그들은 1950년대 폐허의 서울 거리 구석구석을 누비며 '내 생애의 구슬'처럼 빛나는 겨울을 보낸다. 그러나 그는 '한 푼도 못 버는 백수'였고 나는 '다섯 식구의 밥줄'이었다. 결국 나는 미군부대에서 만난 '웬만한 허물을 덮고도 남을 만큼 대단한' 은행원 민호와 결혼을 결심하고 그 남자에게 이별을 선언하는데..."
당신 인생의 이야기,"""한 세대에 한 번 나올까 말까한 중요한 작품집""(The Magazine of Fantasy and Science Fiction), ""스위스 시계처럼 정밀하며, 그 깊이를 헤아리기 힘들만큼 심오한 걸작들의 향연""(Kirkus Reviews)이라는 찬사를 받은 작가 테드 창의 걸작선이 출간됐다. 대표작 8편이 담겨있으며, 상세한 작품해설 및 작가와의 최신 인터뷰가 함께 실렸다.

몇 세기에 걸쳐 하늘로 올라가기 위해 거대한 탑을 쌓은 바빌론인들의 이야기 '바빌론의 탑', 외계인과의 접촉 임무를 부여받은 언어학자의 인식론적 변용을 그린 표제작 '네 인생의 이야기', 괴델의 불완전성 정리를 소재로 삼은 '영으로 나누면', 종교적 기적이 일상화된 세계를 다룬 '지옥은 신의 부재(不在)'... DNA 개변, 초월적 인식, 엔트로피, 언령 신앙, 메타 프로그래밍 등의 매력적인 아이디어를 지적이고 치밀한 성찰을 통해 멋지게 그려낸다."
초판본 작은 아씨들 1 (1896년 오리지널 초판본 표지디자인),"남북전쟁 중의 미국 중산층 가정을 배경으로 약 일 년 동안 있었던 일을 그린 이 소설에서 작가 올콧은 작품 속 등장인물들에 자신의 가족을 투영한다. 저자는 어머니의 말을 통해 직접적으로 교훈을 전달하기도 하고, 자매들의 일화를 통해 독자들이 각자 깨닫게 하기도 한다. 또한 이 작품을 통해, 독자들은 당시 여성들의 위상을 짐작해볼 수도 있다.

당시 여성들에게는 배움이나 사회 참여의 기회가 적었다. 하지만 자매들은 그런 환경 속에서도 누구에게 끌려가거나 의존하지 않고 자기 의지로 삶을 개척해 간다. 작가는 실제 네 자매 중 작가를 희망하는 ‘조’에게 자신의 모습을 입혀 조의 입을 통해 하고 싶은 말을 전한다. “나이 먹고 마치 양으로 불리면서 긴 드레스를 입고 과꽃처럼 새침해 보여야 한다니 생각만 해도 끔찍해”라는 조는 당시 많은 여성들의 롤모델이 되었다."
불륜,"2014년 파울로 코엘료의 신작. 완벽한 삶을 살아가던 삼십대 여성 린다가 위기를 통해 진정한 사랑의 의미를 찾아나가는 과정을 담고 있다. 코엘료는 일상의 권태와 사랑의 불안정성 앞에 위태로운 여성의 마음을 청진하듯 짚어내며, 우리가 잊고 있던 삶의 의미와 사랑의 소중함에 대해 이야기한다.

린다와 그녀의 옛 애인 사이의 정사 장면이 에로틱하게 묘사되기도 하지만, 작품은 단순한 성적 스캔들을 넘어 삶의 권태와 우울 등 인간 감정의 영역을 파고든다. 여성의 복잡한 심리가 잘 드러난 소설로, 전작 <브리다>, <11분> 등과 맥을 같이한다.

좋은 집과 멋진 두 아이에 전문직 직업까지… 겉보기에 완벽해 보이는 삶을 살아가던 삼십대 여성 린다. 스위스 제네바의 유명 신문사에서 일하며 십 년째 순탄한 결혼생활을 유지해오던 그녀의 잔잔한 일상에 위기가 찾아든다. 모든 것이 변할 것 같으면서도 동시에 아무것도 변하지 않을 것 같은 설명할 수 없는 불안. 불현듯 찾아온 우울증과 공허함에 죄의식마저 느끼고, 매일 감정기복에 시달리는 그녀의 삶은 타인의 눈에 비치는 것과 달리 너무도 위태롭다.

그러다 그녀는 고등학교 시절 남자친구이자, 이제는 재선을 노리는 유명 정치가가 된 야코프를 취재하게 된다. 그리고 그와 재회한 순간 다시 열여섯 소녀로 되돌아간 기분이 되어, 취재가 끝난 후 두 사람은 충동적 행동을 저지른다. 죄의식과 흥분감 사이에서 혼란스러워하면서도 린다는 뜻밖의 모험을 감행하기로 결심하는데…"
나의 상처는 돌 너의 상처는 꽃,"<그대가 곁에 있어도 나는 그대가 그립다>, <외눈박이 물고기의 사랑>의 류시화 시인이 15년의 긴 침묵 후에 세 번째 시집을 펴냈다. 그동안 시 발표와는 거리를 둔 채 명상서적을 번역 소개하거나 변함없이 인도 네팔 등지를 여행하며 지내 온 시인의 신작 시집이라 더 반갑다. 사실 그는 시를 쓰지 않은 것이 아니었다. 그동안 쓴 350여 편의 시 중에서 56편을 이번 시집에 묶었다. 시 '옹이' 외에는 모두 미발표작이다.

시집 출간이 늦은 이유에 대해 시인은 짧은 서문에서 말하고 있다. ""시집을 묶는 것이 늦은 것도 같지만 주로 길 위에서 시를 썼기 때문에 완성되지 못한 채 마음의 갈피에서 유실된 시들이 많았다. 삶에는 시로써만 말할 수 있는 것이 있다.""

이번 시집에는 긴 시간의 시적 침묵이 가져다 준 한층 깊어진 시의 세계가 있다. '시는 삶을 역광으로 비추는 빛'이라는 그의 말을 증명하듯, 시인의 혼이 담긴 56편의 시에는 상처와 허무를 넘어 인간 실존의 경이로움과 삶에 대한 투명한 관조가 담겨 있다. 또한 오랜 기간 미발표 상태에서 써 온 시들을 모은 것이라 시의 소재와 주제의 다양성도 이 시집의 특징이다. 그러나 그 다양한 노래 속에서도 시인은 ""세상의 벼랑 중에 마음의 벼랑이 가장 아득하다""고 말한다."
허즈번드 시크릿,"미국에서 출간과 동시에 독자들의 입소문과 탄탄한 스토리에 힘입어 2013년 아마존 종합 베스트셀러 1위, 뉴욕타임스 베스트셀러 1위에 오르고, 아마존 '최고의 책'에 선정되는 등 센세이션을 불러일으킨 소설이다. 1,000만 부에 가까운 판매 기록, 평점 4.5점에 13,800건이 넘는 어마어마한 독자 리뷰는 이 책에 대한 폭발적인 관심과 뜨거운 사랑을 증명하며, 그 전까지 잘 알려지지 않았던 오스트레일리아 소설가 리안 모리아티를 세계적인 베스트셀러 작가 반열에 오르게 만든 힘이 되었다.

세 딸아이의 엄마이자 완벽한 남편을 둔 행복한 가정주부 세실리아는 오늘도 바쁜 스케줄을 소화하며, 요즘 들어 둘째아이가 푹 빠져 있는 '베를린 장벽'에 대한 이야기를 듣는다. 그러다 문득 옛날 친구와 여행 갔을 때 주워온 베를린 장벽 조각을 찾으러 다락방으로 올라간다. 그리고 그곳에서 우연히 봉인된 낡은 편지 봉투를 발견한다. 남편 존 폴이 직접 손으로 쓴 편지다.

편지 봉투에는 '반드시 내가 죽은 뒤에 열어볼 것'이라는 글이 적혀 있다. 부부로 살아온 15년 동안 서로가 모르는 비밀은 전혀 없다고 여겨왔던 세실리아는 호기심에 사로잡혀 있다가 출장 간 남편과의 전화 통화에서 편지를 발견했다고 말한다.

그런데 기억이 잘 나지 않는 편지라며 대수롭지 않게 답했던 남편이 예정보다 3일이나 먼저 집에 도착하고, 평소 페소공포증이 있어서 다락방에 올라간다면 그건 아마 죽고 사는 문제일 거라고 예기했던 남편이 자신이 잠든 사이에 편지를 찾으러 다락방으로 올라갔다는 사실을 알게 된 세실리아는 망설였던 편지를 결국 뜯고 만다."
천국에서 만난 다섯 사람,"<모리와 함께 한 화요일>의 저자 미치 앨봄의 첫 소설. 퇴역한 상이군인 에디는 놀이공원에서 정비공으로 일하는 83세의 노인이다. 평범한 일상을 보내던 그는 자신의 생일날 추락하는 놀이기구 밑에 서있는 어린 소녀를 구하려다 죽음을 맞고 만다.

천국에서 눈을 뜬 그는 그곳이 종착역이 아님을 알게 된다. 그곳에서 그는 자신도 모르는 사이에 서로의 삶에 영향을 주고받았던 다섯 사람을 만나게 된다.

어린 시절 에디가 형과 함께 한 공놀이 때문에 교통사고로 죽음을 맞은 파란 몸뚱이 사내, 2차 대전에 참전한 에디의 목숨을 구하기 위해 일부러 다리에 총을 쏘아 평생 불구자로 살게 만들었던 군대 상사, 에디의 마음을 늘 불편하게 햇던 아버지의 진심을 알려주는 루비 부인, 에디의 유일한 사랑이었던 죽은 아내 마거릿, 에디가 참전 중 불을 질러 죽게 만든 필리핀 소녀 탈라가 그 다섯 사람.

그들은 에디에게 지상에서의 삶을 설명하고 삶의 이유와 가치를 들려준다.
""우연한 행위란 없어. 우리 모두 질긴 인연으로 연결되어 있다네. 바람과 산들바람을 떼어놓을 수 없듯, 한 사람의 인생을 다른 사람의 인생에서 떼어놓을 수는 없어.""
""분노를 품고 있으면 독이 돼요. 흔히 분노를 상처를 준 사람들을 공격할 무기라고 생각하지만 증오는 양날을 가진 칼날과 같아서 휘두르면 자신도 다쳐요. 용서하도록 해요. 놓아버려요.""

에디는 그들과의 만남을 통해 보잘것없어 보이던 자신의 삶에 숨겨져 있던 의미와 가치를 깨닫게 된다. 지은이 특유의 삶과 죽음에 관한 깊은 통찰과 휴머니즘이 배어 있는 책. 고독한 인간을 위한 따뜻한 위안을 느낄 수 있다.

***김연아 선수가 가장 감명 깊게 읽은 책***"
별을 위한 시간,"타임 패러독스 SF의 영원한 고전, 상대성 이론의 쌍둥이 역설을 소재로 한 로버트 A. 하인라인의 숨은 걸작 《시간의 블랙홀》 이 25년 만에 새 번역으로 출간되었다. 주인공 톰과 팻은 일란성 쌍둥이다. 그들은 초국가적 비영리 연구 단체에서 어떤 테스트 제안을 받는다. 이 단체는 일정 확률로 쌍둥이들이 서로 텔레파시를 주고받을 수 있다는 사실을 알고, 그 능력을 가진 쌍둥이들을 선별하고 있다.

그럼 이 어린 텔레파시 능력자들을 모아서 어디에 쓰려는 걸까. 지구를 벗어나 다른 항성계에서 지구형 행성을 찾으려는 인류는 우주선과 지구 사이의 시간차를 극복하기 위해서, 쌍둥이가 서로 주고받는 텔레파시를 이용 하려는 것이다.

쌍둥이 중 한 명은 지구에 남고, 다른 한 명은 우주선에 타서 일종의 인간 무전기가 되기로 한다. 문제는 광속에 가까운 속도로 날아가게 될 우주선에 탄 쌍둥이 한 명과 지구에 남을 쌍둥이 한 명 사이에 필연적으로 발생하게 될 상대성 이론의 쌍둥이 역설. 그들의 시간은 이제 다른 속도로 흘러가게 되는데…."
