title,summary
데미안 (초판본 리커버 디자인 고급 벨벳 양장본),"헤르만 헤세의 대표작 《데미안》의 초판본 리커버 디자인 고급 양장본. 헤르만 헤세의 ‘영혼의 전기’로 소개되는 《데미안》은 깊이 있는 정신분석과 자기 탐구로 가시밭 같은 자아 성찰의 길을 섬세하게 그려낸 그의 대표작이다. 헤르만 헤세의 자전적 소설 《데미안》의 1919년 오리지널 초판본을 새롭게 현대적으로 재해석한 리커버 디자인과 금박으로 후가공한 고급 양장본으로 선보인다.

평화와 질서가 있는 밝은 세계에 살던 싱클레어는 불량소년 프란츠 크로머에게 거짓말을 했다가 지속해서 돈을 빼앗기고 괴롭힘 당한다. 자신이 금지된 어두운 세계에 발을 들인 것에 괴로워하는 싱클레어를 신비로운 전학생 막스 데미안이 구해주고, 카인과 아벨, 선과 악, 빛과 어둠 등 지금까지 의심 없이 받아들였던 이원적인 종교관을 새롭게 해석하도록 이끌어준다. 이후 라틴어 학교를 졸업하고 데미안과 헤어져, 다시 어두운 세계를 방황하는 싱클레어에게 어느 날 ‘아브락사스’라는 신의 이름이 담긴 데미안의 기묘한 쪽지가 도착하는데…."
모든 예술은 프로파간다다,"영국 작가 조지 오웰은 20세기의 가장 중요한 소설가, 비평가, 정치평론가 중 한 명이며 영어권에서 널리 존경받고 있는 인물이다. 이 책은 원칙적이면서도 정곡을 찌르는 오웰의 평론들을 엮은 것이다.

평론가로서 조지 오웰은 폭넓은 시야를 보였다. 영국에서 활동하면서도 찰스 디킨스와 찰리 채플린을 똑같이 논의 대상으로 삼고 평론과 저널, 고급 예술과 대중 예술의 경계를 자유롭게 넘나들었다. 작가 활동을 하는 내내 문학, 언어, 영화, 연극 분야에서도 끊임없이 평론을 발표했던 오웰은 1940년대에 오면서 평론에 점점 주력하는 모습을 보였다. 이 시기는 오웰의 삶에서 가장 중요한 경험을 거쳐온 뒤였고 예리한 통찰이 담긴 작품의 잉태를 앞둔 시기였다.

이 책에서는 매 글마다 정곡을 찌르는 미학적.철학적 평론을 탄생시킨 오웰의 사고 과정을 추적하고 있다. 오웰은 각 작품 또는 작품 뼈대에 대한 집중적인 분석을 바탕으로 '러디어드 키플링', '좋은 대중소설' 같은 멋진 평론을 만들어냈다. 이 책을 엮은 조지 패커가 말했듯이 ""문장 하나하나가 어떻게 해서 대중의 흥미를 일으킬 수 있는지 그 길을 여실히 보여주는"" 타의 추종을 불허하는 교육서이기도 하다."
해리포터 무비 스크랩북 : 다이애건 앨리,"해리 포터 무비 스크랩북 시리즈. 해리 포터 팬들을 위한 ‘다이애건 앨리’ 필수 가이드. 〈해리 포터〉 영화에 등장하는 그린고츠 마법사 은행이나 올리밴더의 마법 지팡이 가게, 그 유명한 ‘위즐리 형제의 위대하고 위험한 장난감 가게’ 등 다이애건 앨리의 장소들이 실감 나게 재현되어 있다.

각 상점의 소개 페이지에는 콘셉트 일러스트레이션과 촬영장 사진이 실려 있으며, 배우들과 제작진의 생생한 증언으로 신비한 마법 장소 내부를 속속들이 들여다볼 수 있다. 그뿐만 아니라 다이애건 앨리의 지도와 해리 포터의 호그와트 준비물 목록, 각종 스티커 등 특별한 선물도 한가득 들어 있는 이 책은 해리 포터 팬이라면 절대 놓쳐서는 안 될 소장품이다."
버자이너 모놀로그,"전세계 119개 국가에서 상연된 <버자이너 모놀로그> 10주년 기념 개정판. 극작가이자 시인, 사회운동가이자 시나리오 작가인 이브 엔슬러가 각계각층의 200명이 넘는 여성들과 한 내밀한 인터뷰와 자신의 경험을 바탕으로 써내려간 작품으로, 금기가 되어버린 여성의 섹슈얼리티에 관한 이야기를 솔직하고 거침없이 풀어내어 여성을 위한 바이블이라는 찬사를 받았다.

개정판에는 이브 엔슬러가 새로 쓴 서문, 연극을 통해 이미 알려졌으나 초판에는 실리지 않았던 모놀로그 3편('그가 그것을 보기를 좋아했기 때문에', '분노한 나의 보지', '음문 클럽')이 추가되었다. 초판에 비해 크게 2개의 장이 추가되었는데, 전에 출간된 적 없는 5편의 모놀로그를 담은 '스포트라이트 모놀로그'와 브이데이 운동의 10년 역사를 정리한 '브이데이'가 그것이다.

'스포트라이트 모놀로그'에는 지난 2002년부터 브이데이가 추친해온 '스포트라이트 캠페인Spotlight Campaign'을 위해 쓰인 모놀로그 5편을 담았다. 위안부 여성 문제를 직접 다루는 '말하라', 파키스탄 이슬라마바드와 멕시코 후아레즈에서 실종되고 살해된 여성들에 관한 '그녀 얼굴의 기억' 등 다섯 편의 모놀로그가 수록되어 있다.

마지막 장 '브이데이'에는 연극 '버자이너 모놀로그'에 의해 촉발된 브이데이 운동의 10년 역사를 담았다. 이 장에는 버자이너 모놀로그와 브이데이의 10년 역사를 정리한 연표를 실었고, 이 운동이 음핵절제와 조혼 반대, 세이프하우스 건립 등 세계 곳곳에서 이룬 변화와 발전의 구체적인 모습을 담았다."
5년 후,"정여랑 장편소설. 결혼 5년 갱신제가 도입된 대한민국의 이야기를 그렸다. 전혀 새로운 형태의 가족, 인구재생산, 돌봄노동, 교육, 복지 등의 분야에서 저출생을 해결하기 위해 국가가 어떤 뒷받침을 할 수 있을지 대안을 제시해 보는 이야기이다."
악령,"도스토예프스키의 5대 장편소설 중 하나로 손꼽히는 <악령>. 제목의 '악령'은 1860년대 러시아에서 마치 귀신들린 돼지떼와도 같이 모험적 혁명운동과 서구사상을 기형적으로 받아들여 파괴적인 행동에 광분하다가 결국 스스로 파멸의 구렁으로 떨어지고 마는 청년집단을 상징한다.

도스토예프스키는 모스크바의 한 대학생이 배신자로 의심받아 동료 혁명가의 손에 살해당하는 네챠예프사건을 계기로 <악령>의 주요 줄거리를 구상했다. 군주정치 끝무렵인 제정 러시아의 절망하는 청년들을 다룬 작품으로, 이 소설에서 작가는 혁명음모가들을 바보와 악당으로 풍자하고 있다."
맨홀,"욜로욜로 시리즈. <다윈 영의 악의 기원>으로 한국 문단에 독보적인 발자취를 남긴 고 박지리 작가의 소설로, <맨홀>은 살인에 관한 이야기다. 고3, 열아홉의 나이에 살인자가 되어 버린 소년의 이야기인 것이다. 어떠한 경우에도 살인은 용서받지 못할 죄악임에 틀림없지만, <맨홀>의 문제적 주인공 ‘나’에게는 어느 누구도 비난을 가할 수 없다. <맨홀>은 이런 ‘나’의 고백을 통해 부조리한 삶, 불가해한 인간 존재를 맨홀이라는 커다란 구멍을 통해 상징적으로 보여주는 실존적 물음에 관한 소설이기도 하다.

고등학생 다섯 명이 네팔인 불법 체류자를 살인해 기소되었다. 그중 한 명인 ‘나’는 1년 전 봉재 공장 화재 사건 당시 열여섯 명의 목숨을 구하고 화재현장에서 사망한 의로운 소방영웅의 아들이다. ‘나’는 아버지 덕분에 보호관찰 1년 정도로 끝날 형을 선고받을 것이고, 이 형은 16주 동안 재활센터에서 지낸 다음 결정될 것이다.

‘나’는 청소년 보호관찰소 ‘한마음 청소년 센터’에서 직업훈련과 축구, 면담 등으로 이루어진 시간표대로 생활한다. <맨홀>은 시설에서 재활 치료를 받는 현재 ‘나’의 생활에 대한 기록과 ‘나’의 어두운 과거, 즉 살인사건이 일어나기까지의 시간이 ‘나’의 무의식의 기억에 따라 재구성된다.

<맨홀>은 이곳의 생활과 ‘나’의 어두운 과거에 대한 기록이 씨실과 날실처럼 엮이면서 우리 모두 안에 숨어 있는 커다란 삶의 ‘구멍’을 드러내 보여준다. 자기 안에 괴물처럼 도사리고 있는 구멍에 빠져 버린 소년이 스스로를 속여 가며 비밀스럽게, 아주 오랫동안 간직해 온 ‘맨홀’의 어두운 기억은 독자들에게 동정과 연민, 안타까움을 느끼게 한다."
소피의 선택 1,"퓰리처상 수상 작가 윌리엄 스타이런의 대표작. 1979년 출간 즉시 베스트셀러가 되고, 20세기 주요 미국 문학 작품으로 손꼽히는 등 독자와 평단의 사랑을 꾸준히 받아 온 작품으로 스타이런은 1980년 내셔널 북 어워드를 수상했다. 1982년 여배우 메릴 스트립 주연의 동명 영화로도 제작되었다.

윌리엄 스타이런은 세 번째 장편 소설 <냇 터너의 고백> 이후 스타이런은 십여 년 동안 <소피의 선택> 창작에 매달리며 제2차 세계 대전과 나치의 인종 대학살, 미국의 노예 제도와 흑인 반란, 인종 차별 등에 대해 역사학자에 가까울 정도로 치열하게 연구했다.

비록 유대인은 아니지만 아우슈비츠의 참상을 직접 체험한 폴란드인 소피와 유대인이라는 피해의식에서 자유롭지 못했던 네이선, 그리고 노예를 소유했던 집안에서 자란 남부인 스팅고, 이들 세 사람의 삶을 통해 인류가 직면해야 했던 역사적 상흔과 비극을 그린 작품이다."
낯익은 괴물들,"독보적인 작품 세계를 가진 아홉 명의 작가가 우리 시대의 가장 논쟁적인 주제들을 다룬 아홉 편의 단편소설을 엮은 테마소설집이다. 주어진 테마는 촉법소년, 성 착취, 인공지능으로 각 테마별로 세 편의 단편소설을 엮었다. 겁 없는 촉법소년들의 끔찍한 행각, N번방으로 충격을 안겨준 성 착취의 실태, 인공지능의 출현으로 촉발된 우리의 가능한 미래 등을 다룬 이야기가 다양한 장르, 다채로운 서사로 펼쳐진다.

모든 작품들이 다층적인 의미를 내포하고 있거나 충격을 안겨주는 반전들을 품고 있어, 단편소설 특유의 여운은 물론 서사적 재미 또한 깊다. 논쟁적인 주제와 소재를 다루는 방식이나 선택한 장르도 작가마다 다채롭고 독창적이어서 한 편 한 편 읽어나가는 재미와 성찰의 정도도 만만치 않다. 읽고 나서 새로운 논쟁을 벌일 수도 있을 만큼 진폭이 강렬한 작품들로 구성되어 있어서, 해당 주제에 대해 각자의 입장을 재고해볼 여지도 제공한다.

우리 곁에 실제로 존재하고 있고 발생하고 있는 촉법소년의 범죄, 성 착취 사건의 반복, 인공지능의 급속화는 우리에게 모종의 두려움을 안겨주기도 한다. 눈앞에 불쑥 얼굴을 들이밀고 자신의 존재감을 과시하는 이 낯익은 괴물들 앞에서 이제 우리는 어떻게 살아갈 것인가. 아홉 편의 소설이 우리를 이끌어가는 곳에서 우리는 우리 곁의 이 낯익은 괴물들을 새롭게 바라보는 경험을 하게 될 것이다."
명인,"1938년 6월부터 12월까지 진행된 바둑의 명인 혼인보 슈사이의 생애 마지막 은퇴 대국을 가와바타 야스나리가 기록한다. 그러나 <명인>은 대국의 내용만을 담은 단순한 관전기가 아니다. 반년 동안 이어지는 명인의 마지막 대국 한 수, 한 수를 가와바타 야스나리라는 거장의 필치로 풀어 나간 예술적 기록이다. 가와바타 야스나리는 바둑에 대한 애정과 명인에 대한 존경을 담아 명인의 생사를 건 승부를 생생하게 묘사한다.

이 작품에서 관전자인 가와바타 야스나리와 대국 상대 기타니 미노루 7단의 이름을 제외한 등장 인물은 모두 실명이다. 주인공인 슈사이 명인은 1940년 작고한 당대 최고의 바둑 명인이었다.

일본 안팎에서 가와바타 야스나리의 대표작으로 꼽히지만 국내에서는 1992년 절판돼 많은 독자들에게 아쉬움을 줬다. <설국>, <손바닥 소설> 등 가와바타 야스나리의 대표작을 번역한 일본 문학자 유숙자가 가와바타 야스나리 특유의 감각적이고 섬세한 묘사를 살려 옮겼다."
제3의 시나리오 1,15년 만에 재출간된 김진명 장편소설. 한반도의 운명을 좌우할 북미관계의 전환기를 다룬 작품이다. 소설가 이정서는 뉴욕으로 떠나면서 청와대 안보보좌관실에 전화 한 통을 건다. 그가 남긴 부재중 전화를 뒤로 하고 이정서는 베이징에서 피살된 채 발견된다. 뉴욕으로 떠났던 평범한 소설가가 왜 베이징에서 살해된 것일까? 베이징 공안과 수사를 벌이던 한국의 검사 장민하는 그의 피살에 얽힌 배후를 찾고자 동분서주하면서 엄청난 정치적 음모와 맞닥뜨린다.
왼손은 마음이 아파,"현대문학의 새로운 한국 문학 시리즈인 '현대문학 핀 시리즈' 시인선이 반년간 만에 두 번째 컬렉션 '현대문학 핀 시리즈 VOL.2'를 선보인다. 작품을 통해 작가를 충분히 조명한다는 취지로 월간 「현대문학」 특집란에 2018년 1월호부터 6월호까지 수록되어 독자들을 먼저 찾아간 바 있는 여섯 시인-김행숙, 오은, 임승유, 이원, 강성은, 김기택-의 시와 에세이를 여섯 권 소시집으로 묶은 것이다.

'현대문학 핀 시리즈 VOL.2'의 시인들은 김행숙, 오은, 임승유, 이원, 강성은, 김기택 6인이다. '현대문학 핀 시리즈 VOL.2'(박상순, 이장욱, 이기성, 김경후, 유계영, 양안다)을 통해 현재 한국 시의 현주소를 살피고 그 방향성을 짐작해봤다면, 두 번째 컬렉션에서는 시인 하나하나가 그 이름만으로도 명징한 시 세계를 드러내며 저마다 묵직한 개성을 발휘한다.

'핀 시리즈' 여덟 번째 소시집이자 오은의 다섯 번째 시집 <왼손은 마음이 아파>는 ""오은어(語)""(시인 김소형)로 명명할 수 있으리 만치 뚜렷한 리듬을 가진 시인만의 말놀이와 사회의 속살을 향한 시선을 서른 편의 시편에 고스란히 담고 있다.

또한 '현대문학 핀 시리즈 VOL.2'의 여섯 시인들은 '신체'를 공통의 테마로 하는 독특한 주제의 에세이를 선보이고 있다. 오은은 '손가락'을 주제로 한 '생의 리듬'을 통해 자신의 성장 과정마다 인상 깊게 각인된 손의 형태와 손가락의 쓰임새에 대한 에피소드들을 흥미롭게 그려낸다. 오은만의 독특한 사유체계와 개성이 특히나 돋보이는 에세이이다."
코러스크로노스,"2010년 문학과사회 신인문학상으로 등단해 독보적인 소재와 자신만의 끈질긴 수사로 이야기를 만들어온 소설가 윤해서의 첫번째 소설집. 단편 '테 포케레케레'에 나오는 시간합창이라는 뜻의 코러스크로노스는 재건축이 결정되기도 전에 무너져버릴 듯한 허름한 건물 어딘가에 있는 공간이다. 실제 화장장이 있기도 한 이곳은 무엇이든 다 태워버릴 것 같은 분위기를 자아낸다.

'테 포케레케레' 외 다섯 편의 작품에도 다양한 공간들이 등장하는 덕분에 윤해서가 쓰는 이야기의 상당수는 여행 서사로 읽힌다. 여기의 모든 존재자들은 언제나 여행 중으로 서로에게 일시적으로 도착하고, 떠나보낸다. 그러나 작별은 모두 작은 죽음과 같아서, 미처 눈을 마주치지 못한 채 인사 없이 떠나보내는 일이 많고, 이런 비애의 감정이 작품 전반에 깔려 있어 순간순간 울컥하게 만든다.

""소설가의 엄청난 독립성이 느껴지는 작품이다. 많은 독자들에게 익숙지 않은 시적인 사유와 불투명성이 작가 스스로도 밀고 나가기에 부담이 적지 않았을 텐데도, 윤해서는 끝끝내 그 일을 했다""는 평론가 허윤진의 평처럼 윤해서는 불가능한 세계를 구성하는 능력을 끈기로 실현해낸다."
접시꽃 당신,"1986년 초판 발행 이후, 꾸준한 사랑을 받고 있는 <접시꽃 당신>이 출간 25주년을 기념하여 특별한정판으로 출간되었다. 시인과 인연이 깊은 판화가 이철수의 특별판에 걸맞은 표지 글씨와 그림이 시집을 더욱 깊고 따뜻하게 만들었다. 도종환 시인이 접시꽃같이 지순한 아내를 암으로 잃고 난 후 비탄과 회환의 서정을 시간의 흐름에 따라 엮은 시집이다.

시집은 4부로 이뤄져 있다. 1부 '접시꽃 당신'에서는 아내의 죽음에 대한 최초의 느낌을, 2부 '인차리'에서는 묘소를 오가며 토해낸 그리움을, 3부 '적하리의 봄'에서는 이 모든 고통을 극복하려는 노력을, 4부 '마늘밭에서'에서는 그 극복 뒤에 시인이 어떤 자세로 어떤 자리에 서 있어야 하는가에 대한 내밀한 성찰을 담고 있다."
우먼 인 블랙,"다니엘 래드클리프 주연의 영화 [우먼 인 블랙] 원작소설. 영국 작가 수전 힐이 쓴 소설로, 국내에서는 다소 생소하지만, 유럽 전역에서 출간 당시 베스트셀러에 오르고 스티븐 킹의 <그것>, 브램 스토커의 <드라큘라>, 도리스 레싱의 <다섯째 아이>와 함께 「가디언」지가 선정한 세계 5대 공포소설에 오르는 등 고전의 반열에 오른 작품이다.

또한 1987년 초연된 동명의 연극은 1989년 세계 공연 문화의 성지로 불리는 영국 웨스트엔드로 옮겨가 관객들의 폭발적인 호응 속에서 최고 롱런 기록을 이어가고 있으며, 국내에서도 2005년 관객과 평단의 호평을 받으며 성공리에 초연을 마치고 2012년 현재까지 꾸준히 공연되고 있다.

평소 고딕호러소설을 즐겨 읽던 수전 힐은 의외로 그 분야에 장편이 거의 없다는 데 의문을 느꼈다. 심지어 그 장르의 전성기였던 빅토리아시대의 작품이라 하더라도 단편이 대부분이라는 사실에 놀라 스스로 이 장르의 전통을 잇는 장편을 써보기로 결심한다. 그 결과 완성된 작품이 바닷가 근처 고립된 습지에 세워진 저택을 배경으로 젊은 변호사가 겪는 기이한 사건을 다룬 <우먼 인 블랙>이다.

뭍과 물의 중간지대, 외부와는 고립된 일 마시 하우스. 젊은 변호사 아서 킵스는 죽은 노부인의 유산 정리를 위해 그곳을 찾는다. 그는 그곳에 감도는 음산한 기운에 왠지 모를 불길함에 사로잡히고, 정체를 알 수 없는 검은 옷을 입은 여인의 출현에 불안은 커져만 간다. 그리고, 어둠조차 뒤덮는 축축한 안개로 둘러싸인 그곳에서 평생 떨쳐내지 못할 악몽 같은 사건과 맞닥뜨린다."
해녀들의 섬,"미국의 세계적인 베스트셀러 작가 리사 시의 소설로, 여성이 생계를 이끌었던 제주의 모계 사회에서 딸로서 아내로서 어머니로서 희생을 자처해야 했지만 여성의 강인함을 잃지 않았던 해녀들의 삶을 생생하게 그려낸다. 한국의 근현대사가 파노라마처럼 펼쳐지는 가운데 4.3사건과 같은 비극적인 역사가 소설 속 인물들 이야기와 맞물려 긴박하게 전개되며 씻김굿, 혼례식, 장례 절차와 같은 제주도 특유의 전통 풍속을 흥미롭게 보여준다.

저자 리사 시가 2016년 제주도를 방문하여 수많은 자료를 수집하고 인터뷰를 거치는 등 깊은 관심과 연구를 통해 그려냈으며, 올해 3월 미국 현지 출간 즉시 베스트셀러에 오르며 이미 해외 10여 개국에 저작권 판매가 이루어졌고 언론 및 유명 작가들의 격찬이 이어지고 있다.

가족들의 생계를 위해 물질하는 해녀들의 숙명을 그려낸 이야기에 어느새 빨려들어감과 동시에 잔인하고도 슬픈 제주도의 역사를 외국 작가의 소설을 통해 새로운 창으로 바라보는 기회를 갖게 해준다. 소설의 구성은 2008년 현재에서 시작해 주인공 ‘영숙’이 열다섯 살이던 1938년부터 1970년대까지 이어진다. 그리고 다시 2008년, 오해와 갈등으로 불어난 더 큰 슬픔과 비밀이 드러남으로써 반전의 결과를 선사한다."
한여름 밤의 꿈 / 베니스의 상인 / 말괄량이 길들이기 / 안토니와 클레오파트라 / 줄리어스 시저 / 리처드3세,"동서문화사 세계문학전집 9권. 셰익스피어는 세계 연극사상 최대 극작가이며 영국 문학사를 장식하는 대시인이다. 18세기 이래 영국에서는 셰익스피어학이라는 독립된 학문이 발전하였고 모든 비평원리의 선례로 이용되며, 극단에서는 셰익스피어의 극이 배우의 등용문으로 되어 있다. 그의 작품 중 어느 하나 비판 받은 것 없으며, 모든 작품이 세계문학사의 찬란한 보석으로 빛나고 있다. 이 책은 셰익스피어의 걸작을 엄선하여 수록한 것이다."
아메리카의 나치 문학,"백과사전의 형식을 빌어 가상의 아메리카 극우 작가 30명의 삶과 작품 세계를 해설하는 블랙 유머 소설. 아르헨티나 작가가 8명이고 미국 작가도 7명이나 된다. 부르주아 귀부인, 뒷골목 인생, 축구 서포터, 게임 제작자, 흑인 등이 포함된 아리안주의자들은 2차 대전 이후의 현실 세계를 살아가고 있으며 실존 인물들과 교통한다.

어떤 이는 어린 시절 아돌프 히틀러와 찍은 기념 사진을 간직하기도 하고, 어떤 이는 추근거리는 동성애자 앨런 긴즈버그에게 주먹을 날리기도 한다. 재능을 가진 사람도 몇 명 있었겠지만 대부분은 경찰의 주목도 받지 못한 채 50명이 읽을까 말까 한 시와 소설을 쓰느라 인생을 낭비하고, 죽는다."
공기 도미노,"2014년, 한국 소설계의 이목을 집중시키며 등장한 괴물 신인이 있다. 도시의 껍데기를 벗겨내는 악착같은 문장을 들고 혜성같이 나타난 작가의 이름은 바로 최영건. 당시 스물넷 대학생이던 최영건 작가가 문예지 「문학의 오늘」에 발표한 소설은 '싱크홀'이라는 단편으로, 젊은 남녀의 육체적 관계에 대한 즉물적 묘사로 쓸쓸하고 파괴적인 현대성을 드러냈다.

빈틈없는 객관적 문체와 사건을 바라보는 절제되고 집요한 시선이 만들어 내는 냉소적 리얼리즘의 발견에 심사위원들은 환호했다. ""도시적 육체성의 의미를 집요하고 냉정한 시선으로 객관화했다""는 평가는 최영건을 부르는 첫 번째 호명이었다.

최영건 작가가 민음사 '오늘의 젊은 작가' 시리즈를 통해 선보이는 장편소설 <공기 도미노>는 서로 다른 세대, 서로 다른 계층, 서로 다른 성별을 지닌 사람들 사이에 발생하는 불화와 반목을 세밀화처럼 근접한 시선으로 관찰하는 작품이다. 누군가는 타인을 지배하려 들고 누군가는 그 지배에 기꺼이 종속되고자 하며 누군가는 그 속에 편입되지 않기 위해 있는 힘껏 발악한다. 모두가 저마다의 방식으로 발악하는 이 '충돌의 문학'은 외면하고 싶은 현실인 동시에 우리가 기다려 온 '현대성'의 얼굴이다."
적막,"<다만 흘러가는 것들을 듣는다>, <그 숲에 새를 묻지 못한 사람이 있다> 등을 통해 사회현실에 대한 단호한 인식과 섬세한 서정을 함께 거두어온 박남준 시인의 다섯 번째 시집이다. 시인의 나이 사십대에 펴내는 마지막 시집이라는 개인적 의미와 함께, 민중성과 서정성의 접점에서 긴장을 유지하며 생태적 상상력으로 시적 지평을 넓혀온 문학적 여정이 갈무리되는 시집이다.

총 4부로 구성된 이 시집에는 자연 속에 은거하는 시인의 생활체험이 진하게 묻어난다. 시인은 탈속과 세속의 자의적인 가름보다는 그 어느 쪽에서든 합일하고픈 대상을 향한 그리움을 정제하는 데 주력한다. 그리움의 대상은 여러 층으로 겹쳐져 있다. 일차적으로 혈육에 대한 세속적 부채감에서 출발하여, 나아가 가족사의 단편을 현대사의 비극적 장면으로 형상화하기도 한다.

이와 함께 생명평화 탁발순례, 동북아 평화를 위한 시낭송 등 위협받는 생명과 평화를 지켜내기 위해 시인이 지난 몇년간 길 위에서 써내려간 고행일지의 일면을 엿볼 수 있다. 고독 속에서 벼리어진 예리한 시정에, 생명과 평화를 중심으로 깊어진 사유와 이웃의 삶을 보듬는 따뜻한 애정이 더해진 시집이다."
최후의 배심원,"법정 스릴러의 대가 존 그리샴의 최신작 <최후의 배심원>이 출간됐다. 특유의 긴장감과 스릴이 여전하며, 작품의 문학적 완성도 역시 놓치지 않았다. 살인사건을 중심으로 이야기를 풀어가되 1970년대의 시대적 상황을 노련하게 녹여넣은 책.

1970년대 미시시피주 포드 카운티. 23살의 대학 낙제생 윌리 트레이너는 부유한 외할머니의 도움으로 작은 신문사의 소유주 겸 편집장 자리에 오른다. 외지에서 흘러들어온 신출내기 기자에게 마을 사람들은 고운 시선을 보내지 않는다. 그러나 겁모르는 사회초년생 윌리는 용기백배, 신문사 경영에 나선다.

별다른 사건이랄 게 없던 작은 마을에, 두 아이를 둔 젊은 미망인 로다가 밀수, 살인청부, 마약밀매 등으로 악명높은 패드깃 집안의 막내 대니에게 강간당한 후 무참히 살해당하는 사건이 발생한다.

윌리는 이 사건을 톱기사로 다루고, 대니는 집안의 힘으로도 자신이 풀려날 수 없다는 걸 알게 되자 12명의 배심원들을 협박한다. 자신에게 유죄판결을 내린다면 반드시 복수할 것이라고. 그럼에도 불구하고 배심원들은 그에게 유죄를 선고하고 대니는 종신형에 처해진다.

그러나 9년 후 대니 패드깃은 가석방으로 포드 카운티에 돌아온다. 이후 12명의 배심원 중 두 명이 총으로 저격당하고 한 명은 폭탄이 든 우편물을 건네받는다. 죽음의 리스트가 되어버린 배심원 명단. 과연 최후의 배심원은 누가 될 것인가."
울지마 인턴,"주인공 류지는 어릴 적, 같이 놀고 있던 형이 돌연사하는 어이없는 광경을 목격한 이후로 그것이 마음에 트라우마로 남아 있다. 이 소설은 류지가 이러한 내적 트라우마를 환자들과의 여러 에피소드를 통해 스스로 극복하고 해결하면서 의사로서 그리고 한 인간으로서 성장하고 성숙해지는 과정을 중심축으로 하면서, 동시에 인턴 초기에 겪는 고충과 고뇌들 그리고 사회 곳곳에 나타나고 있는 양극화 현상과 의료보험제도의 맹점 등 우리가 한 번쯤은 생각해볼 필요가 있는 문제들을 다루고 있다."
루시 골트 이야기,"줌파 라히리, 이윤리, 엘리자베스 스트라우트와 같은 현대 영문학을 이끄는 최고의 작가들이 사랑하는 작가이자 존경하는 작가로 꼽는 윌리엄 트레버의 대표작. 어린 시절 저지른 돌이킬 수 없는 사건 때문에 자신과 주변 사람들의 삶이 송두리째 바뀐 한 여인의 일생을 그린 작품이다.

작가는 명료하고 균형 잡힌 문장, 인간의 감정에 대한 정확한 이해로써, 그리고 특유의 깊은 통찰력으로써 안타깝고 슬픈 운명의 소용돌이에서도 인간을 구원하는 사랑과 연민에 대해 이야기한다. 2002년 맨부커상, 휫브레드상 최종후보에 올랐으며 「로스앤젤레스 타임스」 '올해의 책'에 선정되었다.

1921년 아일랜드 독립 전쟁 상황, 코크 카운티의 라하단 저택에 살고 있는 에버라트 골트 대위 가족은 군인이자 잉글랜드 출신이라는 이유만으로 공격의 대상이 된다. 어느 날 밤, 골트 대위는 자신의 집에 불을 지르려는 무리 중 한 청년의 어깨에 총상을 입힌다. 상해를 입힐 의도는 없었기에 자신이 쏜 청년의 가족을 찾아가 용서를 구하지만 그의 사과는 받아들여지지 않고, 날이 갈수록 그의 불안은 깊어진다. 결국 골트 대위와 그의 아내는 하나뿐인 딸 루시를 위해서라도 아일랜드를 떠나기로 결심한다.

그러나 여덟 살 루시는 '자신들이 여기 있는 걸 사람들이 원치 않기' 때문에 떠나야 한다는 것을 이해하지 못하고, 숲속에 숨어 있으면 부모님이 이사를 포기하리라는 생각에 몰래 집을 나간다. 하지만 일련의 우연이 겹쳐 루시는 바다에서 익사했다고 여겨지고, 골트 부부는 딸이 죽은 줄로만 알고 큰 슬픔에 잠겨 아일랜드를 떠나고 마는데……."
"나는, 웃는다","첫 시집 <상가에 모인 구두들>에서 경험된 실제를 그로테스크하게 비트는 방식, 주로 육체를 왜곡하고 과장하는 방식을 통해 현실의 불모성을 강렬하게 드러내며 주목받았던 유홍준 시인의 두 번째 시집이다.

유홍준의 시편을 관통하는 주제는 가족서사이다. 첫 시집에 아버지로 대변되는 가부장적 세계의 폭력과 그로 인해 고통받는 어머니상이 섬뜩하게 전면화되어 있다면, 두 번째 시집에서는 이 주제가 아버지와의 관계를 좀더 구조적으로 넓고 깊게 탐색하는 방향으로 전개된다.

'아버지ㅡ세계'와의 관계에 대한 새로운 탐색과 더불어 화자 자신이 그 세계의 일부임을 고백하고 성찰하는 과정이 엿보인다. 자신의 '흉터'로 가난한 다른 생의 모습까지 보듬는 시선은 넉넉하다."
나이팅게일과 장미,"진정한 사랑의 완성은 어디일까. 사랑에 빠지는 순간? 사랑이 불타오르는 순간? 사랑과 죽음을 불사하는 순간? 사랑은 실체가 없다. 합의된 정의도 없다. 그래서 사랑은 존재한다. 아무도 증명할 수 없고, 아무도 확실히 모르기에, 결단하는 순간 그것은 사랑이 된다.

오스카 와일드는 사랑을 했다. 당시 그는 아내와 두 아들이 있었고, 사랑하는 대상은 철없는 젊은 남학생이었다. 금지된 사랑은 와일드의 모든 것을 앗아갔고, 그는 결국 홀로 남겨졌다. 과연 그것은 사랑이었을까, 아니면 자신이 속한 사회와 자신의 삶에 대한 반발심이었을까. 언제나 궁금했다.

『나이팅게일과 장미』에 나오는 등장인물은 제각각 사랑을 한다. 어떤 사랑은 쉽게 식어버렸고, 어떤 사랑은 강렬하게 꺼져갔다. 결국, 무엇 하나 단정 지을 수가 없다. 감정이란 언제나 복합적이고, 때때로 그 모습을 달리하기에. 깊이 알게 될수록, 쉬이 단언할 수 없게 된다는 사실을, 오스카 와일드는 이 짧은 단편을 통해 말하고 싶었던 것은 아닐까."
