title,summary
단지 조금 이상한,"'문학과지성 시인선' 430권. 특유의 초현실적 상상력으로 시공간을 자유롭게 넘나드는 시인 강성은의 두번째 시집. 두번째 시집에서 시인의 상상력은 아주 깊은 잠 속으로 들어가 시간의 둘레와 겹 그리고 그 사이를 탐색한다. 잠 속에서 꿈꾸는 자아는 의식을 잠정적으로 중지시키고 기억을 넘어서는 근원적인 시간을 탄생시킨다.

무의식에서 생겨난 이 주체는 의식적 주체를 포기하고 다른 '자신-시간'을 만나 잠재적이고 근원적인 감각으로 자신을 관찰하기도 하고 다른 사람이 된 나를 응시하고 기술한다. 그러나 무의식은 주체 바깥의 영역이 아닌 의식과 뚜렷하게 구분할 수 없는 '나'의 모든 것이다. 단지 그것은 아직 벌어지지 않은 잠재된 나의 사건이다. 이러한 잠자는 주체의 중얼거림과 그 꿈속 이미지들의 서늘하고 아름다운 질감을 가리켜 평론가 이광호는 ""이 시집 전체를 잠과 꿈의 매력적인 지도라고 말해도 될 것 같다""고 한다.

시집 <단지 조금 이상한>에서 주체는 매순간 일상과 조금 다른 시간 속에서 ""얼굴이 잘 보이지 않는 사내가 나를 토막 내""는 악몽에서 깨어나 ""나는 잠시 꿈을 꾼 것뿐이다""라고 생각하지만 의식을 회복한 뒤에도 현실로 돌아오지 못하고 불이 켜지지 않는 다른 차원으로 진입한다.

시인은 이때 ""나는 마치 수천 년 동안 불을 켜려고 했던 유령 같다""는 명명으로 자신을 또 다른 차원으로 내보내는데, 끊임없이 의식과 무의식 사이를 오가며 혼돈을 끌어안는 이유는 분리할 수 없는 자신의 모든 세계와 마주서기 위함이다. 이것은 자신을 좀더 이해하기 위한 단지 조금 이상한 여행이다."
승부,두 명의 체스꾼을 중심으로 전개되는『승부』는 삶의 축소판과 같은 이야기다. 늙은 고수이자 체스 챔피언인 <장>과 예기치 못한 포석과 공격으로 챔피언의 허를 찌르는 젊은 도전자의 한판 승부가 장자크 상페의 그림과 어우러져 더욱 흥미롭게 다가온다. 뤽상부르 공원 일대의 체스계를 주름잡던 장은 체스의 기본도 제대로 모르는 완전 초보와 어느 날 저녁에 체스 한 판을 두게 된다. 소설은 이렇게 낯선 젊은이가 동네 챔피언에게 도전장을 내미는 것으로 시작한다.
내일의 으뜸,"김빵 장편소설. 대학 졸업을 앞두고 있는 평범한 취준생, 임솔. 아이돌 그룹 '감자전' 제5의 멤버 류선재의 덕후라는 사실을 숨긴 채 일반인 코스프레 중이다. 속보 - 아이돌 그룹 '감자전'의 멤버 류선재, 사망! 그러던 어느 날, 불의의 사고로 류선재는 유명을 달리하고 슬픔에 빠져 있던 임솔은 우연히 줍게 된 회중시계를 통해 6년 전 과거로 타임 리프를 하게 되는데……."
"축음기, 영화, 타자기","“디지털 시대의 데리다” “매체 이론의 푸코”라 불리며 매체에 대한 독창적인 패러다임을 제시한 독일 매체이론가 프리드리히 키틀러의 대표작이다. 저자 키틀러는 최초의 아날로그 기술 매체들의 태동기였던 1900년대를 집중적으로 분석하며 새로운 기술 매체들이 가져온 혁명적 변화를 서술한다.

축음기, 영화, 타자기로 대표되는 기술 매체들은 단지 경이로운 발명품이기만 한 것이 아니라, 문자가 독점하던 시대의 종말과 새로운 기록 체계의 개막을 알리는 것이었다. 이와 함께 총체적 인간이라는 관념도 해체되기 시작했다. 더없이 전복적인 방식으로 역사를 매체사로 다시 기술한 이 책은, 여러 언어로 번역되어 키틀러에게 세계적인 명성을 안겨주었다. 비교적 쉽게 쓰여져, 난해하기로 소문난 키틀러의 매체론을 대중적으로 알리는 데 기여하기도 했다."
악역의 엔딩은 죽음뿐 1,"권겨을 장편소설. <SYSTEM> 선택지를 [ON] 하시겠습니까? [예. / 아니오.] 역하렘 공략 게임의 악역, 에카르트 공작가의 하나뿐인 공녀이자 입양아 페넬로페로 빙의했다. 그런데 하필 난이도는 극악! 뭘 해도 엔딩은 죽음뿐이다. '진짜 공녀'가 나타나기 전에 어떻게든 여주의 어장 중 한 명을 공략해서 이어져야 한다. 사사건건 시비를 거는 오빠 1, 2, 모든 루트가 죽음으로 이어지는 미친 황태자, 여주바라기 마법사와 충직한 노예 기사까지.

'일단 가망성 없는 놈들은 바로 버리자.' ""그동안 제 주제를 잘 몰랐어요. 앞으로는 쭉, 신경 쓰실 일 없이, 쥐죽은 듯 살겠습니다."" 근데 왜 자꾸 선을 그을수록 호감도가 오르는 거야?"
"한성부, 달 밝은 밤에","김이삭 장편소설. 아란의 직업은 시신을 검험하는 검험 산파다. 시신의 실인(實因)을 제대로 밝히고, 흉수를 찾아 법도에 따라 엄벌에 처하는 것이 살아남은 자들이 부여받은 책임이라고 아란은 생각한다. 어느날 발생한 목멱산 화재사건, 그곳에서 여섯 구의 시신이 발견된다. 실인이 모두 다르다. 마지막 시신에서 발견한 믿을 수 없는 흔적까지. 단순한 화재사건이 아님을 직감한 아란은 작은 실마리부터 쫓기 시작한다.

망자의 억울함을 밝히기 위한 아란의 추적. 하지만 사건을 파헤칠수록 아란의 과거의 아픔도 드러나는데…… 과연 아란은 끝까지 진실을 밝히겠다는 사명감을 지켜낼 수 있을까?"
정오의 희망곡,"시인이자 소설가, 문학평론가로 활동 중인 이장욱의 두 번째 시집이다. 2002년 출간된 <내 잠 속의 모래산>에서와 마찬가지로, 이번 시집에서도 시인은 나른하고 몽환적인 느낌을 주는 시들을 선보인다. 이러한 분위기는 불연속적인 의미의 문장들과 짧게 스쳐 지나가는 듯한 이미지를 교차시킴으로써 생겨난다.

시집 <정오의 희망곡>을 이루는 시편들은 일상이 숨기고 있는 기묘한 세계를 보여준다. 현실과 환상의 경계가 뚜렷하게 구분되지 않는 이 세계에서는 일상 속에 판타지가 표 나지 않게 뒤섞여 있다. 가시적인 것과 비가시적인 것, 시간과 공간의 이러한 혼재를 시인은 오히려 단정한 문체와 가지런한 구조 속에 구축해 놓았다."
"세계 최고의 암살자, 이세계 귀족으로 전생하다 4","용사만이 죽일 수 있다고 여겨졌던 마족을 죽인 루그. 유력자들은 그에게 속속 면회를 바라는 의뢰장을 보낸다. 세계 최고위의 무녀, 이 나라를 바꾸기 위해 새로운 기사단을 설립한 노이슈, 그리고 알반 왕국 제일의 명문 공작가도 루그와 접촉을 바란다. 그리고 압도적인 능력을 갖춘 공작가 안에서도 최고 걸작으로 유명한 재녀, 네반으로부터 「해악으로 전락한 이 나라의 왕자를 죽여 달라」는 의뢰를 받는데?!"
카지노,"진정한 프로 도박사와 카지노의 세계를 흥미진진하게 그려낸 김진명의 장편소설. 바카라에 맞서는 최고의 도박사들이 있다. 도박에 관한 남다른 철학을 가지고 있는 스페셜리스트 서후. 그는 도박에서 결과보다 과정이 중요하다고 말하고, 지는 게임을 할 줄 알아야 한다고 말한다. 그에게는 사람을 죽이는 '카지노 도박'이 아니라 인생을 살리는 '카지노 게임'인 것이다.

한편 50연승의 대기록, 3천으로 176억을 이기며 마카오 최고의 프로 갬블러로 불렸던 우필백이 있다. 카지노의 신화라 할 수 있는 그는 바카라 학교를 세워 자신의 분신과도 같은 불패의 도박사 한혁과 혜기를 창조해낸다. 카지노를 이길 수 있는 인간이 과연 존재할 수 있을까? <도박사 1, 2>의 개정판."
"여기, 우리가 만나는 곳","존 버거의 2005년 작 소설. 우리 삶 속에 깊숙이 스며들어와 있는, '세상을 떠난 이들의 모습과 목소리'에 관한 이야기이다. 존 버거는 자신과 동일한 이름, 나이, 배경을 지닌 주인공을 등장시킴으로써 픽션과 에세이의 구분이라는 한계를 자유롭게 넘나든다.

주인공 존은 유럽의 여러 도시를 다니면서 누군가를 떠올리고, 만나고, 대화를 나눈다. 그들은 다름 아닌 죽은 자들이고 이미 세상을 떠났지만, 존이 발 딛는 곳마다 어김없이 나타나 말을 건넨다. 돌아가신 어머니와 아버지, 옛 스승, 친구와 애인, 그리고 이름 모를 선사시대 예술가까지, 그들은 과거에 존과 함께 경험했던 일들을 추억하고, 존이 알지 못했던 것들을 일깨워주는 듯한 충고를 던지기도 한다.

존 버거는 자신의 모든 작품을 관통하고 있는 철학적 주제ㅡ인간의 소명과 양심, 용기와 딜레마, 문명과 도시화에 의한 인간소외 등ㅡ를 결코 과장되지 않은, 극도로 명료한 문장으로 풀어낸다. 특히 생의 후반기에 접어든 노작가가 이 소설에서 선택한 '죽은 이'들의 목소리는, 세상을 보고 듣고 생각하고 추억하는 '또 다른 방법'이다.

그는 나지막한 목소리를 통해 인간이 공유해야 할 가장 중요한 가치들을 하나씩 깨달아 가자고 역설한다. 우리가 던지는 수많은 질문들에 대한 해답은 그리 멀지 않으며, 아주 가까이 , 바로 '여기, 우리가 만나는 곳'에 있다는 암시가 소설 전반에 흐른다."
댄스 댄스 댄스 - 상,"무라카미 하루키 장편소설. 눈에 보이지 않는 구조적 통제 속에 얽매여 살아가게 마련인 고도자본주의 사회에서, 진정 자기 나름대로의 스텝을 밟아나갈 수 있는지를 진지하게 묻고 있는 이 작품은, 오늘을 사는 젊은 세대들의 삶의 의미와 가치관, 사랑과 섹스, 실존과 고독이라는 근원적인 문제를 깊이 있고 예리하게 탐색하고 있다.

'양을 쫓는 모험'으로부터 4년 6개월 후, 시대는 바뀌어 1983년 고도자본주의 사회가 무대. <댄스 댄스 댄스>에서 이제 서른넷이 된 '나'는 되풀이되는 꿈의 암시에 이끌려, 홋카이도에서 양을 쫓는 모험의 기지가 되었던 돌핀 호텔로 돌아와 있다.

그리고 다시 '양 사나이'와 조우. 이 작품에서 양 사나이는 오래도록 폐쇄 상태 속에 파묻혀 있던 '나'를 다시 불러내어 새로운 현실 세계로 삶의 터전을 옮기도록 충고하고 인도하는 중요한 역할을 한다. '나'가 어둡고 위험한 운명의 미로를 스쳐 지나 그 모든 삶과 죽음과 사랑을 받아들이고, 마지막에 다시 양 사나이를 찾아갔을 때 그는 '나'에게 이제 살아가기 시작하고 있다고 말해준다."
설득 (무선),"'제인주의자들' '오스틴 컬트' '오스틴 현상'이라는 용어를 낳으며, 영화와 드라마를 망라하는 현대적 차용의 단골 작가이자 수많은 북클럽을 양산한 대중적 오마주의 중심에 서 있는 문화 아이콘, 제인 오스틴. <설득>은 제인 오스틴이 1817년 영면하기 한 해 전 남긴 유작으로 남녀 간의 현실적인 사랑과 결혼에 대해 탐구한 소설이다.

""교훈과 즐거움을 동시에 맛보게 해준다""는 평가를 받으며 기존의 멜로드라마와는 달리 가정을 소재로 한 참신한 사실주의 작품으로서 환영받았던 오스틴은, 이 작품에서 당대 신흥 계급의 부상과 그로 인한 사회, 경제적 변동뿐만 아니라 그 속에서 놀라우리만치 일관된 방식으로 작동하고 있는 결혼 시장의 경제 논리를 그려 당대의 물질지향적인 세태와 허위의식을 성공적으로 풍자해냈다.

시골의 준남작 월터 엘리엇 경은 부인을 잃고 세 딸과 함께 살고 있다. 첫째와 막내는 아름답지만 귀족 근성이 몸에 밴 안하무인의 성격들이다. 하지만 둘째딸인 앤은 두 자매와는 반대로 현명하고 멋진 여인이나 뛰어난 미도도 아니고 이제는 시들어가는 27살 노처녀이다. 앤이 노처녀로 남게 된 이유는 8년 전 그녀의 신분에 어울리지 않는다는 주위의 '설득' 때문에 사랑했던 남자 웬트워스와 헤어지고 그 후로는 다른 사람을 만나지 못했기 때문이다.

그러던 어느 날 부와 명예를 다 거머쥔 해군 대령의 모습으로 웬트워스가 다시 앤 앞에 나타난다. 그는 앤에게 받은 상처를 잊지 못하고 그녀에게 차갑게 굴고, 심지어 아무하고라도 '결단력 있는 여자'이기만 하면 결혼을 하겠다며 앤의 어린 시누이를 만나는데…"
혼불 3,"최명희의 대하소설. 1930년대 말, 전라도의 한 유서 깊은 문중에서 무너지는 종가를 지키며 치열하게 몸을 일으키는 종부 3대와, 천하고 남루한 상민들이 겪을 수밖에 없었던 애환에 대한 이야기이다. 소설은 종부 3대의 삶의 축, 강모와 강실의 비극적 사랑의 축, 자연 우주 인간사상의 3대축으로 이루어저 있다.

어두운 역사, 암울한 시절. 외형적으로는 국권을 잃고 일제의 탄압을 극심하게 받았지만, 내부적으로는 여전히 조선말의 정신구조와 문화를 지탱하고 있던 이중적 시대상황 속에서, 처참하게 부서지고, 상처받고, 뒤집히고, 고뇌하며, 한없이 몸부림치지만 아름다웠던 사람들의 삶을 형상화한 작품이다.

소복한 종부 청암부인은 시부의 상을 치르며, 조카 기채를 아들로 입양한다. 몰락해가던 종가를 홀로 일으키고, 아들 기채가 손자 강모도 생산하여 가문에 대를 이었으며 저수지축조의 대역사도 마치지만, 합방당한 나라는 사라지고, 창씨개명의 강요로 가문보전의 위기를 당한다.

손자 강모는 효원과의 혼인에 좌절하며, 소꿉동무 사촌 강실에 대한 애틋한 사랑으로 다가가지만, 이룰 수 없는 안타까움은 자포자기의 방관과 도피, 퇴폐적 낭만으로 자신을 내몰면서 방황한다. 버려진 고아로 태생이 천민인 춘복은 타고난 운명의 한계를 비관하면서, 신분을 바꾸고 뛰어넘을 수 있는 때를 기다리는데…"
아우라,"옥타비오 파스, 가브리엘 가르시아 마르케스와 함께 중남미 문학의 3대 작가로 알려진 카를로스 푸엔테스의 장편소설. 카를로스 푸엔테스가 쓴 환상소설 중에서도 가장 아름다운 작품으로 손꼽히는 작품이다. 소설은 아득한 먼 옛날부터 인류가 염원해 온, 영원히 죽지 않는 삶과 죽음도 뛰어넘는 사랑의 끝을 집요하게 따라간다.

이 작품은 젊은 역사학도 펠리페가 늙고 추한 노파와 한눈에 반할 만큼 아름다운 여인 아우라를 만나면서부터 시작한다. 펠리페는 어느 날 신문에서 눈에 띄는 일자리를 발견한다. 다음날 그 일자리를 구하러, 당장에라도 쓰러질 것 같은 낡고 어두운 저택으로 찾아간다. 그 집의 주인 콘수엘로 부인은 펠리페에게 죽은 남편 요렌테 장군의 비망록을 정리하는 일을 제안한다.

펠리페는 대답을 망설이지만, 콘수엘로 부인이 소개한 그녀의 조카 아우라를 만나자마자, 아름다운 두 눈동자에 이끌리듯 빨려들어 그들과 함께 살기 시작한다. 하지만 다음 날부터 기이한 일상이 펼쳐진다. 식탁에는 알 수 없는 1인분이 더 준비되고, 우연히 본 정원에서는 고양이들이 불타고 있다. 그리고 누구도 의문들에 대해 속시원히 설명해 주지 않는데…"
나는 천천히 죽어갈 소녀가 필요하다,"걷는사람 시인선 20권. 폭력적 상황에 처한 여성의 목소리에 귀 기울여 온 이소연 시인의 첫 시집. 2014년 한국경제신문 신춘문예로 등단한 이후 활발한 작품활동을 해온 이소연 시인은 <나는 천천히 죽어갈 소녀가 필요하다>에서 말하기 방식에 대해 주목한다. 말함과 말할 수 없음 사이에서, ""그냥 바라만 봐야 하는 폐허""에서 더듬거리거나 주저하며 한마디씩 이야기한다. 이 주저함은 시적인 언어, 머뭇거림과 이야기함으로 변주된다.

문보영 시인은 추천사를 통해 시집 속에 등장하는 마을에 대해 이야기한다. ""안으로 상처를 키우는 사람들이 모여 사는 마을. 이 마을에는 시끄러운 사람이 없다."" 왜냐하면 이 마을은 ""시끄러운 사람은 들어올 수 없""으니까. 마을은 하나의 공동체이며 공동체가 기진 감싸안음과 배척이 동시에 일어난다. 그러나 ""마을 사람들은 '쉽게 말하지 못하는 순간'을 소중히 여기며 '다물어지지 않는 입'을 가졌""다. 문보영 시인이 말하는 ""하고 싶은 말을 다 해버리지 않는 주저함""은 시적인 순간이며 동시에 인간이 가진 찰나적 혼란이다."
체리토마토파이,"프랑스 편집자이자 작가인 베로니크 드 뷔르가 2017년에 발표한 두 번째 소설. 주인공 잔은 아흔 살, 외딴 시골 농가에서 혼자 사는 할머니다. 아흔 번째 봄을 맞던 날, 잔은 일기를 쓰기로 결심한다. 별일 없는 나날 속에서도 그날그날의 기분을 기록하고 문득 떠오르는 추억을 적어보기로 한 것이다.

늙은이의 특권이라면 자유로이 쓸 수 있는 시간이 아주 많다는 것, 잔은 이 넘쳐나는 시간을 자기가 하고 싶은 일로 채우며 살기를 원한다. 그녀는 언제까지나 자기 집 정원에서 꽃이 피는 광경을 보고 싶고. 친구들과 백포도주 한잔을 즐기고 싶다.

유일한 이웃인 옆집 농가 부부의 좌충우돌을 언제까지나 지켜보고 싶고, 벤치에 누운 채 아무 생각 없이 하늘의 별을 바라보면서 내년에도 이 별들을 다시 볼 수 있기를 소망한다. 잔은 자식 손자 들을 위해 냉장고에 맛있는 음식을 채워두기 좋아하지만 혼자 살기를 좋아한다. 이 일 년 동안의 일기는 노년의 소소한 행복, 인생에서 피할 수 없는 슬픔을 우리에게 고스란히 전한다."
"거기, 내가 가면 안 돼요?","저자가 지금껏 한 번도 시도하지 않은 시대물로, 작가에게 새로운 전환기를 열어 주는 작품이다. 일제강점기부터 해방, 한국전쟁에 이르는 시기를 다루는 이 작품은 역사적 사건을 전면에 내세우지는 않지만 뒷배경으로 촘촘히 세워 놓아 좀 더 그 시기 역사에 관심을 갖도록 했다.

<거기, 내가 가면 안 돼요?>는 역사소설이면서 동시에 두 여성이 펼쳐나가는 휴먼 드라마이기도 하다. 진취적이고 적극적인 주인공 수남을 내세워 끊임없이 벽에 부딪히며 온몸으로 장애를 뛰어넘는 삶을 그린다. 자신의 욕망이나 이익 앞에서 흔들릴 수밖에 없는 인간의 본성을 일제강점기라는 역사적 프레임에 이분법적으로 가두지 않고 입체적으로 그려내 현대적 감각을 살렸다.

사계절출판사 창립 35주년, 사계절1318문고 20주년 기념 에디션 욜로욜로는 ‘YOLO, you only live once’를 외치며 때론 즐겁게 때론 눈물겹게 이 힘겨운 시대를 헤쳐 가는 모든 독자들에게 응원과 위로가 되어 줄 문학 브랜드다. 디자인학교 PaTI의 아티스트들이 일러스트와 디자인을, 오진경 디자이너가 총괄 아트 디렉션을 맡아 감각적인 일러스트, 제목을 숨긴 표지, 펼치면 한 장의 포스터가 되는 커버까지 새로운 세대의 취향과 성향을 고려한 북 디자인을 선보인다."
바람과 함께 사라지다 - 상,"마거릿 미첼의 대표작이자 유일한 작품. 사랑과 전쟁을 소재로 한다. 안정효가 번역을 맡았다. 조지아의 붉은 흙의 전통과 남부인의 피를 이어받은 스칼렛 오하라는 전통과 비전통 사이의 갈등을 가장 두드러지게 표출하는 등장인물로, 소설이 전개됨에 따라 삶의 복합성을 터득해 가며 자신이 익숙했던 '살아 있는 전통'이 결국 '죽어 버린 전통'에 지나지 않음을 깨닫게 된다.

조지아 주 타라 농장의 스칼렛 오하라는 빼어난 미모와 활달한 성격으로 청년들의 애를 태우지만 그녀가 사랑하는 남자는 애슐리 윌크스뿐이다. 하지만 레트 버틀러가 나타나자 스칼렛은 그를 미워하면서도 또 한편으로는 자신도 모르게 이끌린다. 그러나 애슐리가 멜라니와 결혼하자 스칼렛은 홧김에 동생 인디아와 결혼하기로 되어 있던 멜라니의 남동생 찰스와 결혼한다. 그리고 남북 전쟁이 일어나는데 찰스는 입대하자마자 전사한다.

상복을 입고도 스칼렛은 애슐리에 대한 미련을 버리지 못하는데, 급기야 조지아 주 애틀랜타까지 북군이 쳐들어오고 멜라니의 출산이 임박하자 스칼렛은 계속 머물게 된다. 하지만 스칼렛은 전쟁의 불길이 거세지자 멜라니와 그녀가 낳은 아이와 함께 레트의 마차를 타고 고향 타라로 피신한다. 멜라니와 함께 타라에 도착하지만 그녀를 기다리는 것은 어머니의 죽음과 실성한 아버지, 그리고 혹독한 가난뿐인데…. 1937년 퓰리처상 수상작."
로맨스로 스타 작가,"3500만부 베스트셀러 작가가 말하는 로맨스 스토리텔링의 모든 것. 이 책은 치명적이다. 책장을 펼치는 순간, 우리가 사랑에 빠지는 모든 이유를 알게 된다. 세상에 하나뿐인 상대를 어떻게 찾고 상대와 함께 하기 위해 문제와 갈등을 어떻게 해결하고 감정을 어떻게 확인하고 무엇을 포기해야 해피엔드에 이를 수 있는지 단호하고 알기 쉽게 조언해 준다."
비탄의 망령은 은퇴하고 싶다 1,위험을 무릅쓰고 세계 각지의 보물들을 찾아다니는 트레저 헌터들의 황금시대. ‘트레저 헌터가 되자!’ 크라이 안드리히와 소꿉친구들의 맹세는 어쩔 수 없이 좌절됐다. 크라이에게는 아무런 재능도 없었으니까. 어째선지 커져만 가는 주위의 기대. 계속되는 생명의 위험...
데카메론 3,"죽음의 재앙에 맞서 욕망과 쾌락, 현재적 삶을 긍정하는 유쾌한 '인곡(人曲)'. 이탈리아 르네상스 문학의 태동을 이끌어 낸 조반니 보카치오의 <데카메론>(전 3권)이 '민음사 세계문학전집' 291, 292, 293번으로 출간되었다.

보카치오는 중세에서 근대로 옮겨 가는 과도기의 급격한 변화들을 온몸으로 겪어 냈으며, 당시 전 유럽을 휩쓴 페스트의 참상을 직접 목격했다. 이를 통해 혼돈과 불안 속에서 절대적인 도덕과 신성함이 무너진 현실을 직시하고, 모든 인간이 자유롭게 자신의 욕망과 현세적 삶을 추구하는 근대적 세계관을 담은 걸작 <데카메론>을 탄생시켰다.

열 명의 젊은 남녀가 페스트를 피해 피렌체 교외로 가서 자연을 벗 삼아 어울리며 다양한 주제 아래 열흘 동안 100편의 이야기를 주고받는 내용으로, 중세적 이상론이나 도덕적 교훈을 엄숙하게 내세우는 대신 유쾌한 속어로 기발한 재치와 거침없는 욕망, 생동하는 삶의 진면모를 숨김없이 드러내 보여 준다.

대담하고 파격적인 구성과 내용으로 당대 문인들에게는 냉대를 받았지만 민중들의 사랑 속에서 널리 구전되었으며, 초서의 <캔터베리 이야기>와 셰익스피어의 작품들을 비롯한 후대의 수많은 고전들이 탄생하는 데 큰 영향을 주었다.

민음사에서 출간한 <데카메론>은 국내 이탈리아 문학 연구의 권위자인 박상진 교수가 심혈을 기울여 번역하고 풍부하게 주석을 단 이탈리아어 완역본이며, 여러 판본의 삽화 및 관련 있는 동시대 명화들도 함께 수록했다. 국내 독자들이 그간의 중역본이나 축약본에서 느끼지 못한 <데카메론>의 참맛을 깊이 경험할 수 있는 좋은 기회가 될 것이다."
동트기 힘든 긴 밤,"중국 3대 추리소설가이자 추리소설계의 대신大神이라 불리는 쯔진천의 대표작으로, 그에게 명성을 안겨준 '추리의 왕' 시리즈의 최신작이자 가장 높은 평가를 받은 작품이다. 군중으로 붐비는 지하철역에서 시체를 유기하려다 체포당한 피의자가 재판정에서 갑자기 진술을 번복하며 완벽한 알리바이를 제시한다.

이 사건의 수수께끼가 풀려가면서, 12년 전 일어난 살인사건의 진실을 밝히기 위해 끊임없이 권력과 싸워온 피해자의 처절한 삶 또한 조금씩 드러난다. 주인공 장양은 진상을 밝히려는 시도가 권력에 의해 좌절할 때마다 절망하지만, 십 년이 넘는 세월 동안 희망을 놓지 않고 자신의 모든 것을 걸어 진실을 밝히려 한다.

권력형 범죄라는 소재 때문에 몇 번이나 재심의를 받은 후 겨우 발간된 이 작품은 '단순히 소설 속 이야기만이 아닌 것 같아 마음이 아팠다', '많은 사람들이 잊고 있던 본심을 일깨워준다' 등 중국 독자들에게 극찬을 받으며 묵직한 울림과 감동을 선사했다. 과거와 현재에 이르는 중국의 사법 현실을 생생하게 그려낸 사회파 미스터리 소설이다."
대지,"'푸른 눈의 중국인'이라고 불릴 정도로 중국과 가까웠던 펄 벅은 평생에 걸쳐 작품 속에 중국에 대한 섬세한 이해와 애정을 풍부하게 담아낸 작가이다. <대지>는 1931년 퓰리처상 수상작이자 펄 벅에게 노벨문학상의 영예를 안겨준 대표작으로서, 땅과 더불어 살다간 가난한 농부 왕룽의 삶을 웅대하고 감동적인 일대기로 그려내고 있다.

작품 속에서 왕룽은 흙을 터전으로 살아가는 우직한 농부의 전형이자, 넘치는 부를 얻게 되자 사치와 허영에 물드는 타락의 화신, 동시에 천재지변과 시대적 혼란 속에서도 가족과 땅을 지켜내기 위해 분투하는 의지의 인간상으로 그려진다. 그리고, 한 줌의 흙에서 시작한 그의 삶은 비통한 시련과 온갖 부귀영화를 두루 거친 뒤 결국은 땅으로 돌아간다.

온갖 환란과 덧없는 인간사에도 오직 땅만은 변하지 않고 영원을 누린다는 이 결말은 '인간은 무엇으로 사는가'라는 고전적인 질문을 재차 돌이키게 하는 동시에 땅의 영원불멸성에 비해 너무나 유한한 우리의 짧은 생을 환기시킨다."
초판본 프랑켄슈타인,"19세기 영국 낭만주의 시대의 3대 시인 퍼시 비시 셸리의 부인이자 천재적인 여류 작가 메리 셸리의 걸작 《프랑켄슈타인》은 《걸리버 여행기》, 《지킬 박사와 하이드》, 《유토피아》 등과 함께 SF.공포 소설의 고전이라 불린다. 흔히 ‘프랑켄슈타인’ 하면 거대한 몸집에 흉터가 있는 얼굴, 관자놀이에 박혀 있는 나사, 섬뜩한 눈빛을 떠올리기 십상이지만, 사실 프랑켄슈타인은 작중에서 괴물을 만든 과학자다.

이 과학자는 오랜 연구 끝에 생명을 불어넣는 기술을 개발하고, 인간의 시체를 가지고 시험 삼아 괴물을 만든다. 하지만 프랑켄슈타인은 자신이 만든 괴물을 보고 놀라서 비명을 지르며 도망쳐 버리고 괴물은 어디론가 사라져 버린다. 괴물은 흉측한 자신의 모습에 환멸을 느끼고 자신을 만든 프랑켄슈타인에게 복수를 꾀한다."
반짝반짝 공화국,"아름다운 손편지로 누군가의 간절한 마음을 대신 전해주는 가슴 뭉클한 기적으로 많은 사람들의 사랑을 받았던 <츠바키 문구점>의 속편. <츠바키 문구점>의 다음 이야기를 쓸까 말까 고민하던 중 독자들의 열화와 같은 성원에 힘입어 후속작에 도전하게 됐다는 오가와 이토는 츠바키 문구점을 배경으로 다시 한 번 가마쿠라 사람들의 따뜻한 이야기를 풀어낸다.

겉보기엔 문구를 파는 평범한 가게처럼 보이지만, 에도 시대부터 여성 서사(書士)들이 대필을 가업으로 이어오면서 글씨를 쓰는 일이라면 무엇이든 가리지 않는 츠바키 문구점. 주된 일은 팻말을 내걸지 않았어도 입소문으로 들어오는 편지 대필이다. 할머니(선대)의 뒤를 이어 십일 대 대필가로 문구점을 재개업한 포포는 손님들의 다채로운 사연에 귀 기울이며 그들의 진심이 고스란히 담기도록 편지를 대필한다.

전작에선 포포를 찾아온 손님들의 사연과 대필 과정, 그리고 오해가 쌓인 채 이별해야 했던 선대와의 심리적 화해가 주를 이뤘다면 이번에는 새로 일군 가족을 '반짝반짝 공화국'이라 부르며 목숨 걸고 지키겠다고 다짐하는 포포의 성장담이 추가됐다."
다빈치 코드 1,"2003년 3월 출간 이후 전세계적 화제를 모은 베스트셀러 <다 빈치 코드>가 새로운 번역으로 선보인다. 미국에서 7백만 부 이상 판매되었으며, 독일, 영국, 이탈리아, 일본 등지에서 베스트셀러에 오른 바 있다. USA Today는 <다 빈치 코드>가 유일하게 <해리 포터> 시리즈의 판매량을 앞섰다고 보도하기도 했다.

레오나르도 다빈치의 작품 속에 교묘하게 숨겨진 암호들, 유럽의 성당과 성채를 넘나드는 숨 막히는 추격전, 마침내 베일을 벗는 수백 년 동안 숨겨온 놀라운 진실 등이 펼쳐지는 소설로, 작가 댄 브라운의 치밀한 자료 조사를 통한 지적이고 흥미진진한 복선이 돋보이는 작품이다.

루브르 박물관장 소니에르가 살해된다. 심야의 박물관 안에서 기묘한 포즈로 누워있는 시체. 하지만 관장은 그전에 종교기호학 교수 로버트 랭던과 암호전문가인 손녀 소피에게 암호화된 메시지를 남긴다. 예기치 않게 거대한 사건에 휘말리게 된 랭던과 소피는 레오나르도 다 빈치의 그림에 담긴 단서들을 추적하며, 2천년 동안 숨겨져왔던 비밀을 파헤치게 되는데…. 2006년 론 하워드 감독, 톰 행크스 주연으로 영화화되었다."
