title,summary
지도와 영토,"현대 프랑스 문단이 가장 주목하는 작가이자 우리 시대 최고의 논쟁적 작가 미셸 우엘벡의 다섯번째 장편소설로, 2010년 공쿠르 상 수상작이다. '지금-여기'를 살아가는 한 예술가의 작품활동을 둘러싼 일대기로, 우엘벡은 절정에 이른 블랙유머, 현기증나는 지적 언어를 통해 예술, 돈, 사랑, 아버지와의 관계, 죽음, 성공에 대한 깊이 있는 담론을 이끌어낸다.

현대 미술가인 제드 마르탱의 삶과 예술활동의 궤적을 따라가는 소설은, 크리스마스를 앞둔 어느 겨울날 이젤 앞에서 고뇌에 휩싸였다가 끝내 작품을 찢고 패대기쳐버리는 제드에 대한 묘사로 끝나는 강렬한 도입부, ""식물의 압승""으로 표현되는 최후의 작품 경향과 생의 후반기를 보여주는 에필로그를 포함해 총3부로 구성된다.

1부는 제드의 유년 시절부터 작품활동 1기에 해당되는 시기의 이야기로, 그가 한 인간으로, 예술가로 성장해가는 과정을 보여준다. 2부는 작품활동 2기에 해당하는 시기로, 작가 '미셸 우엘벡'과의 만남을 비중 있게 다룬다. 3부에 이르러 이야기는 완전히 새로운 방향으로 전개되는데, 자슬랭 형사가 등장해 의문의 살인사건을 수사한다. 영원히 미제로 남을 뻔한 사건은 제드의 진술로 해결된다."
"백수, 마왕의 모습으로 이세계에 8","투기 대회 '칠성배'를 제패하고 칠성 플래시드 드래곤을 해치운 카이본 일행. 다음 목적지인 서디스 대륙에 도착하자마자 카이본이 귀족에게 납치당한다. 류에와 레이스는 카이본을 구출하기 위해 류에가 거점이 될 숙소를 찾고 레이스가 잡혀간 장소를 조사하기로 한다. 그러던 중, 류에는 어린아이가 검은 그림자에게 공격받는 장면을 목격하고 바로 구조에 나서는데……."
그럼 무얼 부르지,"소설가 박솔뫼의 첫 소설집 <그럼 무얼 부르지>가 민음사 '오늘의 작가 총서' 시리즈로 재출간되었다. 박솔뫼는 2014년 <그럼 무얼 부르지> 초판본 출간 당시 해당 작품집으로 제2회 김승옥문학상을 수상했으며 2019년 지난해에는 한국문학에 새로운 전망을 제시하는 작가에게 수여되는 김현문학패를 수상한 바 있다.

그의 작품은 실패한 세계 속 인물들의 고유한 친밀과 사랑을 보여 주며(정홍수 문학평론가, 제2회 김승옥문학상 심사평) 독자는 그를 매개로 이전과는 전혀 다른 시선으로 세계를 바라보게 된다는(김형중 문학평론가, 제5회 김현문학패 선정의 말) 평은 박솔뫼가 그만의 독특한 문학의 자리를 점하고 있다는 사실을 공통적으로 시사한다.

2009년 장편소설 <을>을 통해 데뷔한 이래 박솔뫼는 지금까지 여섯 권의 장편소설과 세 권의 소설집을 출간했다. 2010년에서 2012년 사이 발표된 단편 일곱 편을 엮은 소설집 <그럼 무얼 부르지>는 10여 년의 시간 동안 꾸준히 다져 온 그의 문학 세계의 귀중한 출발점이다. 이 책을 한국문학의 새로운 고전을 제시하는 '오늘의 작가 총서'로 출간하여 그 고유한 문학의 자리를 보존하려 한다."
둘 중 누군가 그녀를 죽였다,"가가 형사 시리즈 4권. 전편 『악의』에서 경시청 형사로 활약했던 가가가 도쿄 네리마 경찰서 소속으로 처음 등장한다. 『둘 중 누군가 그녀를 죽였다』를 출간하면서 히가시노는 “독자가 추리해야 진정한 추리소설이다”라는 신조를 밝히며, 의도적으로 범인의 이름을 밝히지 않은 채 소설을 끝맺는다. 오늘날에는 사회파 미스터리의 대가로 인식되는 히가시노이지만, 이 작품에는 본격 미스터리를 향한 추리소설가의 변함없는 애정이 듬뿍 담겨 있다.

'가가 형사 시리즈' 개정판은 ‘가가 형사’의 대학 시절부터 네리마 경찰서 소속 형사 시기까지를 다룬 7권의 작품을 아우른다. 개정판에서 옮긴이 양윤옥은 10여 년 전 자신의 번역을 대대적으로 수정, 보완했는데, 시대의 흐름에 따라 바뀐 한글어문규정을 적용하고 기존 판본의 크고 작은 오류를 바로잡은 것은 물론, 권별로 문장 전체를 3,000군데 이상 다듬어 읽는 맛을 온전히 느낄 수 있도록 했다. 아울러 각 권에 대한 기발한 해석이 빛나는 그림작가 최환욱의 표지화로 시리즈로서의 통일성을 더하여 소장 가치를 높였다."
악마라고 불러다오 1~2 세트 - 전2권,"블랙 라벨 클럽 22권. 안테의 판타지 로맨스 소설. 꽃보다 악마? 21세기 잘나가는 성형외과엔 꽃미남 악마들이 있다. 가슴 전문 스타 성형의사이자, 절대영도의 미남 현신. 그러나 그 정체는 인간의 '오만'을 흡수하는 대악마. 눈빛만으로 모두를 홀리는 마력의 이 남자, 의외로 '피'를 두려워한다는 약점이 있다. 인간계에서 의사로 살아가기에는 너무나 치명적인 체질.

그런데 어느 날 나타난 당돌한 여자, 이나에게는 현신의 유혹이 전혀 통하지 않을뿐더러, 그녀와 함께 있으면 피를 봐도 아무렇지도 않다. 이 여자, 곁에 두고 싶다. 계약을 맺어서라도. ""인간답게 너에게 한번 다가가 볼까. 네가 날 좋아하게 된다면야, 이 모든 건 쉬워질 테니까."" 절대매력의 그와 절대철벽의 그녀, 악마처럼 치명적인 로맨스가 시작된다."
나의 라임오렌지나무,"<머나먼 대지>, <붉은 앵무새>의 작가 J.M. 바스콘셀로스의 작품. 겨우 다섯 살밖에 되지 않은 제제라는 어린 아이를 주인공으로 내세워 사랑문제, 인간의 조건, 인간과 자연의 조화, 인간과 인간 사이의 질투, 시기, 핍박, 우정 등을 아름답게 들려준다."
밀양,"작가 이청준이 실제 사건을 소재로 1985년에 쓴 단편소설. 아이의 유괴와 살인이라는 소재를 통해 인간의 존엄성이 어떻게 짓밟히는지를, 그리고 절대자 앞에서 인간이 어디까지 무력해질 수 있는지를 묻고 기록한다. 이창동 감독 영화 [밀양]의 원작소설로, 영화배우 전도연이 이 영화로 제60회 칸영화제(2007) 여우주연상을 수상했다.

작가가 서문에서 소개한 실제 사건의 정황은 이러하다. 서울의 한 동네에서 어린이 유괴살해 사건이 일어난다. 범인은 결국 붙잡히고, 재판을 거쳐 사형수로 집행을 기다리는 신세가 됐지만, 아이를 잃은 부모의 슬픔과 고통은 굳이 이를 바 없는 일이었다. 그리고 범인은 형 집행 전 마지막으로 이런 요지의 말을 남긴다. '나는 하나님의 품에 안겨 평화로운 마음으로 떠나가며, 그 자비가 희생자와 가족에게도 베풀어지기를 빌겠다.'

소설은 약국을 운영하며 살고 있는 평범하고 행복한 가족에게 어느 날 불어닥친 불행을 그린다. 초등학교 4학년인 알암이 하굣길에 사라져버린 것. 수많은 사람들의 노력에도 알암의 행방은 종무소식이고, 사건은 차츰 사람들의 관심으로부터 멀어져간다. 그러나 알암이의 엄마는 포기하지 않고 알암을 찾기 위해 거리로 나선다.

'신의 사랑 앞에 사람은 무엇인가. 인간의 존엄과 권리란 무엇인가. 이 소설은 사람의 편에서 나름대로 그것을 생각하고 사람의 이름으로 그 의문을 되새겨본 기록이다.' - 작가 서문 중에서

<습지생태보고서>의 젊은 만화가 최규석이 작업한 선 굵은 삽화들은, 텍스트를 확장시키며 한 아이가 사라져가는 과정과 아이의 사라짐으로 인해 남은 자들이 겪는 극심한 고통을 강렬하게 보여준다."
눈길,"<눈길>은 '눈길', '해변 아리랑', '새가 운들', '귀향 연습', '여름의 추상' 등 72년에서 85년까지 쓰여진 중단편 8편으로 구성된 소설집이다.

지은이가 꾸준하게 테마로 삼아 온 고향 혹은 실향의 문제를 다루었다. 단순한 고향으로의 돌아옴이 아니라 고향의 가치에 대한 깨달음을 매개로 한 돌아옴을 이야기한다. 이 책은 '행복한 고향의 추억'을 잃어버린 실향민들의 고향을 찾는 이야기이기도 하다.

'눈길'이나 '새가 운들' 등은 가장 자전적인(아니 거의 실제를 서술한 것에 가까운) 이청준 자신의 은밀한 회상이기도 하다."
환영,"2006년 「서울신문」 신춘문예로 등단한 이후, 처음으로 발표한 장편 <나쁜 피>를 2009년 동인문학상 최종심 후보작 4편에 올리며 쟁쟁한 선배 작가들과 어깨를 나란히 해서 크게 주목을 받았던 소설가 김이설의 두 번째 장편소설. 김이설의 작품은 환상이나 꿈을 현란하게 요리하거나 내면의 세계를 난해하게 풀어내는 것이 아니라, '현실' 그 자체를 정면으로 파고든다.

<환영>은 문예계간지 「자음과 모음」(2010년 봄호~2010년 여름호)에 분재되었던 소설로, '가족'을 위해 몸과 마음을 던져 고통스러운 현실과 치열하게 싸워나가는 한 여자의 이야기를 풀어냈다. 마치 김기덕 감독의 영화를 보는 것처럼 건조하면서도 사실적인 묘사들은 맹렬한 스피드와 강한 흡입력으로 불편한 현실을 직조해낸다.

공무원시험 준비를 하는 무능력한 남편 대신 생계를 위해 젖먹이를 떼어놓고 돈을 벌기 위해 고군분투하지만 계속해서 제자리걸음만 반복하게 되는, 한 가족의 가장이자, 어머니이자, 여자인 '윤영'의 이야기다. '돈' 때문에 가족을, 생활을, 몸을 잃어야 했던 '윤영'의 참혹한 현실은 소설 안에서 노골적이면서도 사실적으로 드러난다.

김이설 작가는 이번 소설 속에서 불공평한 현대사회의 이면을, 자의든 타의든 삶의 벼랑 끝에 내몰려 기본적인 인간 윤리마저 말소된 듯한 인간들을 상대하며 삶을 이끌어나가야 하는 '윤영'의 모습을 강렬하면서도 간결한 문장으로 재현함으로써 바로 우리가 눈감고 싶은 불편한 현실에 직면하게 한다."
회랑정 살인사건,"일본 미스터리의 신화 히가시노 게이고의 정통 추리소설. ""내 애인을 죽인 자는 과연 누구인가!"" 소설은 '회랑정'이라는 여관에서 벌어진 화재 사건으로 애인을 잃은 30대의 여자가 일흔이 넘는 노파로 변장해 반년 후 다시 회랑정으로 들어가 복수를 꾀하면서 시작된다.

처자식 없이 세상을 떠난 재벌 이치가하라. 그의 막대한 재산에 귀추가 주목되고, 이치가하라 소유의 여관 '회랑정'에서 곧 유언장이 공개될 예정이다. 나 역시 유언장 관계자인 노파로 변장하고 회랑정으로 돌아왔다. 하지만 나에게는 유산 상속보다 더 큰 목적이 있었으니, 반년 전 내 삶의 전부였던 지로를 죽음으로 몰아간 범인을 찾아내겠다는 것. 범인은 분명 탐욕스런 이들 친척 가운데 한 사람이리라. 복수를 꿈꾸며 돌아온 그날 밤, 회랑정 여관에서 누구도 예상하지 못한 또 다른 살인사건이 발생하는데…."
나는 언제나 옳다,"<나를 찾아줘>의 작가 길리언 플린의 단편소설. 2014년 조지 R.R. 마틴의 단편선집 <사기꾼(Rogues)>에 '무슨 일 하세요?(What do you do?)'라는 제목으로 발표되었다. 길리언 플린은 이 소설로 2015년 에드거상 최우수 단편상을 수상했다.

'나'는 '성스러운 종려나무(Spiritual Palms)'라는 호텔에서 일하는 매춘부이다. 손목에 문제가 생겨 남성 고객들 사이에서 평판이 자자하던 수음 테크닉을 발휘하지 못하게 되자, 호텔 앞으로 자리를 옮겨 점을 보며 사람들의 기운을 읽는다. 물론 실제로는 신기(神氣)와 상관없이, 어릴 때부터 익힌 요령으로 손님들의 상황을 짐작해 마음을 읽어낼 뿐이다.

그러던 어느 날 수전 버크가 찾아온다. 그녀는 카터후트 메이너 가문의 낡은 저택을 처리하느라 지칠 대로 지쳐 있다. 낡은 저택은 그녀의 문제투성이 의붓아들, 열다섯 마일즈에게도 악영향을 미치고 있다. 나는 퇴마사를 자처하며 귀신이 나온다는 저택을 정화해주겠다고 약속하지만, 직접 본 저택과 마일즈의 상태는 내 예상을 훌쩍 뛰어넘는다.

벽마다 기괴한 핏자국이 나타나고, 마일즈는 나를 볼 때마다 이 집에서 나가라고 한다. 저택에 관해 조사하던 나는 100년 전 카터후크 가문이 이 저택에서 큰아들의 손에 잔인하게 살해되었다는 것을 알게 된다. 사진으로 본 큰아들은 마일즈와 무서울 정도로 닮아 있다. 마일즈와 수전 모두 진실을 말하지 않은 것을 눈치 챘을 때는 이미 너무 늦어버렸는데…."
이수열 선생님의 우리말 바로 쓰기,"<우리말 바로 쓰기> 15년 만의 개정증보판. 국어 교과서에서부터 대한민국 헌법 조항, 매일 뉴스를 전달해주는 TV, 라디오, 신문에 이르기까지 풍부한 용례를 통해 우리말 바로 쓰는 법을 쉽게 실습할 수 있게 돕는다. 이 책을 읽고 나면 잘못된 발음, 엉뚱한 단어 선택, 어법에 어긋나는 서술, 영어·일어투가 섞인 졸문이었던 말과 글이 어느새 아름다운 우리말·글로 탈바꿈할 것이다.

공휴일로 재지정된 한글날에 우리말·글의 소중함을 되새기며 우리말을 다시 배우자! 이 책에서 의도하는 것은 특히 청소년들이 스스로 바르게 말하고 아름다운 글을 쓸 수 있는 힘을 길러주는 것이다. 1999년에 출간된 초판은 그간 17쇄까지 팔려나갔다. 이번 개정증보판은 초판본의 잘못된 예시와 설명을 중점적으로 개정하고 보충하였다."
"싱고,라고 불렀다","'창비시선' 378권. 2007년 경향신문 신춘문예로 등단한 이후 유려하게 흐르는 전통적 가락과 선명한 언어로 뭉근하고 깊은 서정의 세계를 펼쳐온 신미나 시인의 첫 시집. 등단 7년 만에 펴내는 이 시집에서 시인은 '섬세하고 살가운 몸의 언어와 우리의 옛 연시들을 떠올리게 하는 고전적인 구조와 상상력, 그리고 개성적인 화법과 어투'가 아름답게 어우러진 감각적 이미지의 세계를 선보인다.

평범한 일상에서 삶의 의미를 찾아내는 감각적인 시선과 사물에 생기를 불어넣는 풍요로운 상상력, 언어를 부리는 빼어난 솜씨가 돋보이는 가운데 '농경적 삶의 배경과 지난 연대의 서정시 쓰기가 달성했던 언어와 미감의 한 진수'를 보여주는 단정한 시편들이 고요한 울림으로 다가온다."
좋은 문장 나쁜 문장,좋은 문장을 쓰고 싶은 마음은 누구나 같을 것이다. 그렇다면 어떻게 좋은 문장을 쓸 수 있을 것인가? 우선 좋은 문장이 무엇이고 그렇지 못한 문장은 무엇인지 알아야 할 것이다. 대학에서 글쓰기 강의를 오랫동안 해 온 저자가 수업을 통해 얻은 풍부한 사례를 바탕으로 독자들을 좋은 문장으로 이끈다.
[세트] 도깨비 1~2 세트 - 전2권,"가슴 설레는 스토리, 예상치 못한 전개, 감동적이고 따뜻한 메시지, 마음에 스며드는 대사들로 매 방송마다 큰 화제를 불러일으킨 tvN 드라마 〈도깨비〉가 소설로 출간되었다. 〈도깨비〉는 도다. 또한 인연과 운명, 삶과 죽음, 의지와 선택이라는 여러 겹의 이야기들이 차곡차곡 쌓여 삶에 대한 다양한 이야기들을 전했다.

소설 《도깨비》는 김은숙 원작 드라마 〈도깨비〉를 소설로 각색, 전 2권으로 구성되었다. 소설에는 드라마 이면에 자리한 등장인물들의 숨은 이야기가 담겨 있으며, 김은숙 작가 특유의 감각적인 대사와 생생한 캐릭터 묘사에 섬세한 감정의 결이 더해졌다. 입체적인 스토리가 읽는 즐거움과 드라마와는 또 다른 감동과 설렘을 선사한다.

그는 자신이 지키던 주군의 칼날에 죽었다. 강한 의지와 염원이 신에게 닿아 심장에 검이 꽂힌 채 불멸의 존재가 된 김신. 그러나 그에게 불멸이란 사랑하는 사람들이 세상을 떠나는 모습을 지켜봐야만 하는 기나긴 벌이었다. 신이 내려준 힌트는 단 하나 '오직 도깨비 신부만이 검을 뽑아 그의 불멸을 끝나게 해줄 것'이라는 낭만적 저주….

도깨비 신부만을 기다리며 고요히 살아가던 어느 오후, 939년간 단 한 번도 경험하지 못한 일들이 벌어진다. 한 소녀 앞에 강제 소환되는가 하면, 저승사자가 세입자로 들어온 것. 기억상실증 저승사자와의 기묘한 동거, 묻지도 않았는데 도깨비 신부라 자처하는 소녀 은탁이 그의 삶에 끼어들면서 그의 매일매일이 다시금 새로워지는데.

은탁과 김신 등 인물 각각의 스토리와 감정을 더욱 세밀하게 표현하여, 드라마와는 또 다른 결의 색다른 감동과 여운을 느낄 수 있다. 이를 통해 운명과 인연, 삶과 선택에 관한 아련하고도 낭만적인 이야기 속으로 다시 한 번 푹 빠져들 수 있을 것이다."
잠중록 화집,"중국을 대표하는 로맨스 소설 작가 처처칭한의 대표작 『잠중록』을 중국에서 손꼽히는 일러스트 작가 장양의 작품과 함께 담은 『잠중록 화집』. 『잠중록』은 열일곱 천재 탐정 소녀 황재하가 가족을 살해했다는 누명을 쓰고 쫓기던 중 모든 것이 완벽하지만 냉담하고 무심한 황족 이서백을 만나면서 시작된다. 장안에서 벌어지는 미스터리한 사건들을 황제하와 이서백이 함께 해결해가면서 두 사람 사이에 피어나는 미묘한 감정을 긴장감 넘치는 전개 속에 풋풋한 로맨스로 담아내면서, 작품이 출간된 중국을 넘어 세계에서 사랑받는 ‘미스터리 사극 로맨스’로 자리 잡았다.

『잠중록 화집』에는 『잠중록』의 완결 후에도 계속되는 황재하와 이서백의 사랑을 살짝 엿볼 수 있는 짧은 세 편의 에피소드 ‘그 후의 이야기’가 특별 번외편으로 실려 있다. 일러스트는 중국에서 가장 많은 사랑을 받고 있는 작가 장양의 정교하고 아름다운 작품으로, 『잠중록』의 주요 인물 7인의 모습부터, 독자들의 많은 사랑을 받았던 작품 속 아름답고 애틋한 46개 장면까지 다채롭게 담고 있어, 『잠중록』을 읽으면서 느꼈던 달달하고 기분 좋은 여운을 만끽할 수 있을 것이다."
삼미 슈퍼스타즈의 마지막 팬클럽,"필요 이상으로 일하고, 필요 이상으로 빠른 세상에서 우리는 어떻게 살아남아야 하는가. 이 질문에 대한 도발적인 대답으로 2003년 한겨레문학상을 수상한 박민규 작가의 <삼미슈퍼스타즈의 마지막 팬클럽> 개정판이 출간됐다. 이 작품은 출간 당시 기존 소설에서 접하기 어려웠던 기발하고 유쾌한 상상력, 감각적인 문장으로 대단한 신인작가의 탄생을 알리며 문단의 주목을 받았으며, 이후 많은 독자의 공감과 사랑을 받아왔다.

서울 도봉구 쌍문동을 배경으로 한 드라마 [응답하라 1988]이 아날로그적 감수성으로 1980년대를 그렸다면 <삼미 슈퍼스타즈의 마지막 팬클럽>은 프로야구를 매개로 조금은 생소한, 그러나 솔직하고 유쾌한 버전으로 1980년대를 기억한다.

여기에 엘리트 학생복지와 국풍81, 댄스그룹 둘리스, 민병철 생활영어 같은 세세한 소품들이 더해져 소설은 마치 영화 [친구], [품행제로], [해적, 디스코왕되다]를 보는 듯한 복고적 스타일을 연출한다. 그리고 이러한 현실적 배경을 뒤로한 채 곧바로 '삼미 슈퍼스타즈'라는, 실재했던 괴짜구단으로 시선을 옮긴다. 이 소설이 삼미 슈퍼스타즈를 주목하는 이유는 단순명료해 보인다. 바로, 늘 패배만 하고 살아온 우리 시대의 자화상과 닮아 있기 때문이다."
아웃 오브 아프리카,"'열린책들 세계문학' 87권. 영화 [아웃 오브 아프리카] 원작소설로, 카렌 블릭센이 17년간 아프리카 케냐에서 커피 농장을 운영하면서 경험한 모험과 우정, 깨달음을 서정적 필치로 그려 낸 작품이다.

두 남녀의 사랑 이야기에 초점이 맞춰진 영화와는 달리 원작의 진짜 주인공은 아프리카 대륙과 거기서 살아가는 사람들이다. 아프리카가 유럽인에게는 착취와 교화의 대상이던 시절, 작가 카렌 블릭센은 원주민들과 우정을 나누고 그들을 이해하려 애쓰며, 주장하기보다는 반성하려, 가르치기보다는 배우려 했다. 이 책은 단순한 이국적 추억담을 넘어 아프리카에 바치는 작가 카렌 블릭센의 우정과 깨달음의 기록이다."
사랑을 멈추지 말아요,"퀴어문학 전문 출판사 큐큐에서 퀴어문학 단편선 <사랑을 멈추지 말아요>를 출간했다. 등단한 국내 작가들의 퀴어문학 선집으로는 첫 책이다. 현재 우리 문단에서 가장 주목받고 가장 활발하게 활동하는 6명의 젊은 작가 이종산, 김금희, 박상영, 임솔아, 강화길, 김봉곤이 이 책에 함께했다.

'고전을 퀴어 서사로 풀어보고 싶다'는 기획자의 구상은 첫 소설집 <여름, 스피드>로 한국문학의 퀴어문학 계보를 새롭게 쓴 김봉곤 작가를 주축으로 작가들의 공감과 호응 덕분에 현실화될 수 있었다. 퀴어들의 입체적인 모습을 담은 <사랑을 멈추지 말아요>는 퀴어문학 전문 출판사 큐큐에서 내는 시리즈 '큐큐퀴어단편선'의 첫 책이다. 큐큐는 국내 작가들의 단편을 모아 매년 한 권씩 '큐큐퀴어단편선' 시리즈를 선보일 예정이다."
차일드 44,"영국 작가 톰 롭 스미스의 데뷔작. 1950년대 스탈린 치하의 소비에트 연방을 배경으로 국가 안보부 요원 레오가 국가가 용인하지 않는 살인사건의 범인을 추적하는 과정을 다룬 소설로, 실존했던 악명 높은 러시아의 살인마 안드레이 치카틸로의 실화를 바탕으로 한 작품이다.

주인공 레오는 2차 세계대전의 전쟁 영웅으로 경찰국가의 충복인 비밀경찰로 일하며 자신의 맡은 바 임무를 다하지만, 그것이 결코 자신과 가족의 안위를 책임져 주지 못한다는 것을 인식하며 갈등하고 있다. 그러던 중 부하의 음모로 민병대로 좌천된 후 그간 저지른 자신의 잘못을 뉘우치기 위해 고군분투한다.

소설은 조직의 명령을 배신하고 독자적인 수사를 감행하는 주인공이 등장하는 전형적인 범죄 소설의 외양을 띠고 있지만, 1950년대 스탈린의 공포에 허덕이는 소련의 모습을 생생하게 재현해냈다. 편집증적인 불신이 일상적인 삶이 되고, 개인적인 질투가 가차없는 복수극으로 변하는 소련의 풍경을 탁월하게 묘사했다.

작가의 데뷔작임에도 불구하고, '맨 부커 상' 최종 후보에 올랐고, 영국추리작가협회에서 그 해 최고의 모험 스릴러 소설에 수여하는 '이언 플레밍 스틸 대거상'을 수상했으며, 일본의 2008년 '이 미스터리가 대단하다' 해외 부문 1위를 차지했다. 2012년 현재 [글래디에이터]의 감독 리들리 스코트가 영화 제작을 준비 중이다."
인간 실격,"웅진지식하우스 일문학선집 시리즈 2권. 전후 일본 젊은이들을 매료시키며, 일본 사회와 문학계에 거센 '다자이' 열풍을 일으킨 다자이 오사무 최후의 걸작. 다자이 오사무의 작품이 늘 그렇듯, <인간 실격> 역시 그의 성장 과정이나 인생 편력이 이 소설을 이해하는 데 중요한 단서로 작용하는 자전적 소설이다.

그의 문학을 크게 삼등분 하자면, 자살 미수와 마약 중독에 빠져서 암담한 생활을 하던 제1기, 전쟁 중이기는 하지만 결혼 생활을 통하여 비교적 안정된 생활을 했던 제2기, 패전 후의 황폐된 일본 사회 속에서 파멸로 치닫던 시기인 제3기로 나눌 수 있다. 이 작품은 이 책에 같이 수록된 '사양'과 함께 제3기에 완성되었으며, '퇴폐의 미'와 '파멸의 미'를 기조음으로 삼은 퇴폐문학의 진수라고 평가받는다."
그날 밤의 거짓말,"이탈리아 최고 권위의 문학상인 스트레가 상 수상작이자, 20세기 이탈리아 문학을 대표하는 작품. 시칠리아 왕국의 외딴 섬 요새 감옥에 국왕 암살 음모에 가담한 죄로 다음날 새벽이면 형장의 이슬로 사라질 네 명의 사형수가 갇혀 있다. 감옥의 사령관은 한 사람이라도 음모의 배후 인물을 밀고한다면 그들 모두를 사면해 주겠다고 말한다. 배신이냐, 죽음이냐. 그들은 이제 목숨과 정치적 신념을 건 도박을 하게 된다.

출신 성분, 나이, 직업이 각기 다른 이들 네 명은 짧은 하룻밤 동안 보카치오의 <데카메론>에서 페스트의 공포를 달래기 위해 이야기를 하듯, 인생에서 가장 중요한 순간, 가장 행복하고 기억할 만한 순간, 혹은 자신이 누구이며 지금 이 자리에 어떻게 오게 되었는지를 회고해나간다. 그러나 그들의 이야기 속에는 거짓과 꿈과 회한이 뒤섞여 있으며, 이 모든 것은 결국 또 다른 음모를 향하여 치밀하게 전개된다.

배경이 다른 네 이야기는 결국 ‘국왕 암살 음모’라는 한 가지 주제로 모이는데, 저자는 그 속에 추리 소설적 기법과 장치를 몇 겹으로 숨겨놓는다. 치릴로는 결국 배후 인물을 지목하게 되는데 이 인물에 관한 단서는 작품 이곳저곳에서 찾아볼 수가 있다. 부팔리노는 소설 곳곳에 위트와 눈속임으로 가장한 함정을 파놓고, 마지막 이 모든 것들이 하나로 연결되며, 극적인 이중 반전이 이루어지게 된다.

책은 지리, 역사, 정치적인 배경이 작품에서 명확하게 나타나지 않고 있다. 다만 19세기 초의 여러 작품들을 세심하게 새겨 넣음으로써 시대 분위기나 작품의 배경을 창출해낸다. 더불어 플라톤, 파스칼, 레오파르디, 발자크, 스탕달, 세템브리니 등 고전에서 19세기 작품까지 시대를 망라한 작품들을 인용해 새롭게 표현해내고 있다."
시를 위한 사전,"""유니크한 이미지의 집적과 언어주의자로서의 개성""을 펼치며 우리 시단 전위의 한 축을 담당해온 이원 시인의 산문집. 시인으로 등단한 지 28년, 여섯 권의 시집과 두 권의 산문집을 내며 활발한 작품활동을 해온 이원 시인은 <시를 위한 사전>에서 100편의 시를 고르고, 그만의 섬세한 촉수로 언어를 예민하게 더듬으며 시를 읽는 방법을 제시한다.

<시를 위한 사전>은 사전에서 낱말의 뜻을 찾듯, 장마다 시인과 제목을 확인하고 이원 시인의 산문을 읽도록 구성되어 있다. 이원 시인은 시의 원문 없이 시 읽기를 시도한 대 대해 ""만난 시를 내보이지 않고 시와 만난 순간을 기록하는 방식. 만난 시와 보다 섬세하게 닿기 위하여 필요한 사전 같은 형식""(「책머리에」)이라고 이야기한다.

시를 읽기 위해서는, 시인의 눈을 빌린 특별한 독법이 필요하다고 제시하는 책이라 할 수 있다. 사전이 단어를 수집하여 그 어원과 용례를 밝혀 써주듯, 이원 시인은 100편의 시를 고르고, 각 시의 단어와 호흡, 분위기에 대한 설명을 곁들이며 '이원 시인만의 사전적 시 읽기'를 시도한다.

그가 시에 천착하는 이유는 시는 ""어느 순간에도 삶의 편""이며, ""고단해서 삶을 잊어버리는 순간에도 삶을 바라봐주고 있""기 때문이다. 또한 시인은 ""삶도 어느 순간에도 시의 편""이라고 덧붙이는데, 이는 시와 삶이 크게 다르지 않음을, 시를 읽고 느끼는 일은 곧 삶을 일으켜 살아가는 한 방법임을 알게 한다."
리옴빠,"국내에 처음 소개되는 유리 올레샤 단편집 『리옴빠』는 올레샤의 거의 모든 단편소설이 수록되었다. 첫 작품 「리옴빠」(1927)부터 마지막 작품 「친구들」(1949)에 이르기까지 20년이 넘는 시간에 걸친 단편 23편이 이제껏 보지 못한 러시아 소설의 낯선 기운으로 독자를 맞는다.

특히 「질투」와 함께, 그에게 작가적 명성을 가져다준 「사랑」, 「버찌 씨」, 「알데바란」 등의 대표 작품들을 이 단편집을 통해 비로소 만나볼 수 있게 되었다. 미국, 일본 등 여러 다른 국가에서는 오래전에 소개되었지만 국내에는 소문으로만 알려졌던 작품들이다."
6시간 후 너는 죽는다,"데뷔작인 <13계단>으로 에도가와 란포상을 수상한 다카노 가즈아키의 단편집. 기존 추리 서스펜스의 진행 속에 '초능력'이라는 초자연적 소재를 가미한 이색 추리 단편집이다. '미래를 내다볼 수 있는 초능력자'와 만난 각 단편의 주인공들이 다양한 방식으로 대처하는 인생의 이야기를 그렸다.

<6시간 후에 너는 죽는다>를 관통하는 주제는 '미래에 대처하는 인간의 자세'로 요약된다. 비록 범죄, 연애, 추억, 복수, 꿈 등으로 각 단편들의 소재는 다르지만, 평온한 삶을 살던 개별 주인공들은 야마하 케이시의 예지로 인하여 자기 미래에 대한 고뇌에 빠진다.

미래에 찾아올 비극을 꿰뚫어보는 예지 능력자 케이시. 그는 미래를 궁금해 하는 사람에게는 조언을, 불행을 앞둔 사람에게는 경고를 함으로써 자신의 능력을 활용하려 한다. 하지만 미래를 바꾸려는 케이시와 주변인들에게 숙명이 가진 무게는 가공할 전율로 다가오는데…"
